,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
12,4.0,4.0,0.0,1.0,TEN,Field Goal,-30.0,"4,4",7.0,55984.0,IND,7.0
1,1.0,10.0,1.0,1.0,IND,Field Goal,-30.0,"1,10",80.0,55984.0,TEN,8.0
2,1.0,10.0,1.0,1.0,IND,Field Goal,-30.0,"1,10",69.0,55984.0,TEN,8.0
3,2.0,10.0,1.0,1.0,IND,Field Goal,-30.0,"2,10",69.0,55984.0,TEN,8.0
4,3.0,10.0,1.0,1.0,IND,Field Goal,-30.0,"3,10",69.0,55984.0,TEN,8.0
5,1.0,10.0,1.0,1.0,IND,Field Goal,-30.0,"1,10",60.0,55984.0,TEN,8.0
6,1.0,10.0,1.0,1.0,IND,Field Goal,-30.0,"1,10",46.0,55984.0,TEN,8.0
7,2.0,10.0,1.0,1.0,IND,Field Goal,-30.0,"2,10",46.0,55984.0,TEN,8.0
8,1.0,10.0,1.0,1.0,IND,Field Goal,-30.0,"1,10",36.0,55984.0,TEN,8.0
9,2.0,5.0,1.0,1.0,IND,Field Goal,-30.0,"2,5",31.0,55984.0,TEN,8.0
11,1.0,10.0,0.0,1.0,IND,Field Goal,-30.0,"1,10",14.0,55984.0,TEN,8.0
12,2.0,5.0,0.0,1.0,IND,Field Goal,-30.0,"2,5",9.0,55984.0,TEN,8.0
13,3.0,5.0,0.0,1.0,IND,Field Goal,-30.0,"3,5",9.0,55984.0,TEN,8.0
15,4.0,8.0,0.0,1.0,IND,Field Goal,-30.0,"4,8",12.0,55984.0,TEN,8.0
1,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",74.0,55984.0,TEN,9.0
2,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",58.0,55984.0,TEN,9.0
3,2.0,5.0,1.0,1.0,IND,Touchdown,-24.0,"2,5",53.0,55984.0,TEN,9.0
4,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",40.0,55984.0,TEN,9.0
5,2.0,3.0,1.0,1.0,IND,Touchdown,-24.0,"2,3",33.0,55984.0,TEN,9.0
6,3.0,2.0,1.0,1.0,IND,Touchdown,-24.0,"3,2",32.0,55984.0,TEN,9.0
7,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",25.0,55984.0,TEN,9.0
8,2.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"2,10",25.0,55984.0,TEN,9.0
9,3.0,5.0,1.0,1.0,IND,Touchdown,-24.0,"3,5",20.0,55984.0,TEN,9.0
10,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",14.0,55984.0,TEN,9.0
11,2.0,2.0,1.0,1.0,IND,Touchdown,-24.0,"2,2",6.0,55984.0,TEN,9.0
0,1.0,10.0,1.0,1.0,IND,Touchdown,30.0,"1,10",20.0,55984.0,TEN,11.0
1,2.0,1.0,1.0,1.0,IND,Touchdown,30.0,"2,1",11.0,55984.0,TEN,11.0
1,1.0,10.0,0.0,1.0,TEN,Punt,-25.0,"1,10",75.0,55984.0,IND,12.0
2,2.0,12.0,0.0,1.0,TEN,Punt,-25.0,"2,12",77.0,55984.0,IND,12.0
3,3.0,6.0,0.0,1.0,TEN,Punt,-25.0,"3,6",71.0,55984.0,IND,12.0
4,4.0,9.0,0.0,1.0,TEN,Punt,-25.0,"4,9",74.0,55984.0,IND,12.0
0,1.0,10.0,1.0,1.0,IND,Field Goal,-8.0,"1,10",58.0,55984.0,TEN,13.0
1,2.0,8.0,1.0,1.0,IND,Field Goal,-8.0,"2,8",56.0,55984.0,TEN,13.0
2,3.0,1.0,1.0,1.0,IND,Field Goal,-8.0,"3,1",49.0,55984.0,TEN,13.0
3,1.0,10.0,1.0,1.0,IND,Field Goal,-8.0,"1,10",48.0,55984.0,TEN,13.0
4,2.0,7.0,1.0,1.0,IND,Field Goal,-8.0,"2,7",45.0,55984.0,TEN,13.0
5,1.0,10.0,0.0,1.0,IND,Field Goal,-8.0,"1,10",37.0,55984.0,TEN,13.0
6,2.0,10.0,0.0,1.0,IND,Field Goal,-8.0,"2,10",37.0,55984.0,TEN,13.0
7,3.0,5.0,0.0,1.0,IND,Field Goal,-8.0,"3,5",32.0,55984.0,TEN,13.0
8,4.0,5.0,0.0,1.0,IND,Field Goal,-8.0,"4,5",32.0,55984.0,TEN,13.0
1,1.0,10.0,1.0,1.0,TEN,Field Goal,-10.0,"1,10",60.0,55984.0,IND,14.0
2,2.0,5.0,1.0,1.0,TEN,Field Goal,-10.0,"2,5",55.0,55984.0,IND,14.0
3,3.0,3.0,1.0,1.0,TEN,Field Goal,-10.0,"3,3",53.0,55984.0,IND,14.0
4,1.0,10.0,1.0,1.0,TEN,Field Goal,-10.0,"1,10",50.0,55984.0,IND,14.0
5,1.0,10.0,1.0,1.0,TEN,Field Goal,-10.0,"1,10",39.0,55984.0,IND,14.0
6,2.0,9.0,1.0,1.0,TEN,Field Goal,-10.0,"2,9",38.0,55984.0,IND,14.0
7,3.0,9.0,1.0,1.0,TEN,Field Goal,-10.0,"3,9",38.0,55984.0,IND,14.0
8,1.0,10.0,1.0,1.0,TEN,Field Goal,-10.0,"1,10",20.0,55984.0,IND,14.0
9,1.0,20.0,0.0,1.0,TEN,Field Goal,-10.0,"1,20",30.0,55984.0,IND,14.0
10,2.0,22.0,0.0,1.0,TEN,Field Goal,-10.0,"2,22",32.0,55984.0,IND,14.0
11,3.0,10.0,0.0,1.0,TEN,Field Goal,-10.0,"3,10",20.0,55984.0,IND,14.0
12,4.0,10.0,0.0,1.0,TEN,Field Goal,-10.0,"4,10",20.0,55984.0,IND,14.0
1,1.0,10.0,1.0,1.0,IND,Punt,-29.0,"1,10",79.0,55984.0,TEN,15.0
2,1.0,10.0,0.0,1.0,IND,Punt,-29.0,"1,10",40.0,55984.0,TEN,15.0
3,2.0,8.0,0.0,1.0,IND,Punt,-29.0,"2,8",38.0,55984.0,TEN,15.0
4,3.0,8.0,0.0,1.0,IND,Punt,-29.0,"3,8",38.0,55984.0,TEN,15.0
5,4.0,8.0,0.0,1.0,IND,Punt,-29.0,"4,8",38.0,55984.0,TEN,15.0
0,1.0,10.0,1.0,1.0,TEN,Punt,-41.0,"1,10",91.0,55984.0,IND,16.0
1,2.0,10.0,1.0,1.0,TEN,Punt,-41.0,"2,10",91.0,55984.0,IND,16.0
2,1.0,10.0,0.0,1.0,TEN,Punt,-41.0,"1,10",80.0,55984.0,IND,16.0
3,2.0,12.0,0.0,1.0,TEN,Punt,-41.0,"2,12",82.0,55984.0,IND,16.0
4,3.0,12.0,0.0,1.0,TEN,Punt,-41.0,"3,12",82.0,55984.0,IND,16.0
5,4.0,1.0,0.0,1.0,TEN,Punt,-41.0,"4,1",71.0,55984.0,IND,16.0
0,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",74.0,55984.0,TEN,17.0
1,2.0,4.0,1.0,1.0,IND,Touchdown,-24.0,"2,4",68.0,55984.0,TEN,17.0
2,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",51.0,55984.0,TEN,17.0
3,2.0,2.0,1.0,1.0,IND,Touchdown,-24.0,"2,2",43.0,55984.0,TEN,17.0
4,3.0,1.0,1.0,1.0,IND,Touchdown,-24.0,"3,1",42.0,55984.0,TEN,17.0
5,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",38.0,55984.0,TEN,17.0
6,2.0,11.0,1.0,1.0,IND,Touchdown,-24.0,"2,11",39.0,55984.0,TEN,17.0
7,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",25.0,55984.0,TEN,17.0
9,2.0,6.0,1.0,1.0,IND,Touchdown,-24.0,"2,6",21.0,55984.0,TEN,17.0
10,1.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"1,10",11.0,55984.0,TEN,17.0
12,2.0,10.0,1.0,1.0,IND,Touchdown,-24.0,"2,10",11.0,55984.0,TEN,17.0
1,1.0,10.0,1.0,1.0,TEN,Touchdown,-30.0,"1,10",80.0,55984.0,IND,18.0
2,2.0,6.0,1.0,1.0,TEN,Touchdown,-30.0,"2,6",76.0,55984.0,IND,18.0
3,1.0,10.0,1.0,1.0,TEN,Touchdown,-30.0,"1,10",61.0,55984.0,IND,18.0
4,1.0,10.0,1.0,1.0,TEN,Touchdown,-30.0,"1,10",19.0,55984.0,IND,18.0
1,1.0,10.0,1.0,1.0,NYJ,Punt,-35.0,"1,10",85.0,55985.0,BUF,1.0
2,2.0,6.0,1.0,1.0,NYJ,Punt,-35.0,"2,6",81.0,55985.0,BUF,1.0
3,1.0,10.0,1.0,1.0,NYJ,Punt,-35.0,"1,10",71.0,55985.0,BUF,1.0
4,2.0,8.0,1.0,1.0,NYJ,Punt,-35.0,"2,8",69.0,55985.0,BUF,1.0
5,3.0,1.0,1.0,1.0,NYJ,Punt,-35.0,"3,1",62.0,55985.0,BUF,1.0
6,1.0,10.0,0.0,1.0,NYJ,Punt,-35.0,"1,10",52.0,55985.0,BUF,1.0
7,2.0,12.0,0.0,1.0,NYJ,Punt,-35.0,"2,12",54.0,55985.0,BUF,1.0
8,3.0,17.0,0.0,1.0,NYJ,Punt,-35.0,"3,17",59.0,55985.0,BUF,1.0
9,4.0,17.0,0.0,1.0,NYJ,Punt,-35.0,"4,17",59.0,55985.0,BUF,1.0
0,1.0,10.0,0.0,1.0,BUF,Punt,-33.0,"1,10",83.0,55985.0,NYJ,2.0
1,2.0,7.0,0.0,1.0,BUF,Punt,-33.0,"2,7",80.0,55985.0,NYJ,2.0
3,3.0,3.0,0.0,1.0,BUF,Punt,-33.0,"3,3",76.0,55985.0,NYJ,2.0
4,4.0,1.0,0.0,1.0,BUF,Punt,-33.0,"4,1",74.0,55985.0,NYJ,2.0
0,1.0,10.0,1.0,1.0,NYJ,Missed FG,-15.0,"1,10",65.0,55985.0,BUF,3.0
1,1.0,10.0,0.0,1.0,NYJ,Missed FG,-15.0,"1,10",32.0,55985.0,BUF,3.0
2,2.0,8.0,0.0,1.0,NYJ,Missed FG,-15.0,"2,8",30.0,55985.0,BUF,3.0
3,3.0,5.0,0.0,1.0,NYJ,Missed FG,-15.0,"3,5",27.0,55985.0,BUF,3.0
4,4.0,8.0,0.0,1.0,NYJ,Missed FG,-15.0,"4,8",30.0,55985.0,BUF,3.0
0,1.0,10.0,1.0,1.0,BUF,Punt,-12.0,"1,10",62.0,55985.0,NYJ,4.0
1,2.0,8.0,1.0,1.0,BUF,Punt,-12.0,"2,8",60.0,55985.0,NYJ,4.0
2,1.0,10.0,0.0,1.0,BUF,Punt,-12.0,"1,10",50.0,55985.0,NYJ,4.0
3,2.0,9.0,0.0,1.0,BUF,Punt,-12.0,"2,9",49.0,55985.0,NYJ,4.0
4,3.0,1.0,0.0,1.0,BUF,Punt,-12.0,"3,1",41.0,55985.0,NYJ,4.0
5,3.0,5.0,0.0,1.0,BUF,Punt,-12.0,"3,5",45.0,55985.0,NYJ,4.0
6,4.0,5.0,0.0,1.0,BUF,Punt,-12.0,"4,5",45.0,55985.0,NYJ,4.0
0,1.0,10.0,0.0,1.0,NYJ,Punt,-44.0,"1,10",94.0,55985.0,BUF,5.0
1,2.0,5.0,0.0,1.0,NYJ,Punt,-44.0,"2,5",89.0,55985.0,BUF,5.0
2,3.0,4.0,0.0,1.0,NYJ,Punt,-44.0,"3,4",88.0,55985.0,BUF,5.0
3,4.0,3.0,0.0,1.0,NYJ,Punt,-44.0,"4,3",87.0,55985.0,BUF,5.0
0,1.0,10.0,1.0,1.0,BUF,Field Goal,-8.0,"1,10",58.0,55985.0,NYJ,6.0
1,1.0,15.0,1.0,1.0,BUF,Field Goal,-8.0,"1,15",63.0,55985.0,NYJ,6.0
2,2.0,14.0,1.0,1.0,BUF,Field Goal,-8.0,"2,14",62.0,55985.0,NYJ,6.0
3,3.0,3.0,1.0,1.0,BUF,Field Goal,-8.0,"3,3",51.0,55985.0,NYJ,6.0
4,1.0,10.0,1.0,1.0,BUF,Field Goal,-8.0,"1,10",44.0,55985.0,NYJ,6.0
5,2.0,7.0,1.0,1.0,BUF,Field Goal,-8.0,"2,7",41.0,55985.0,NYJ,6.0
6,3.0,7.0,1.0,1.0,BUF,Field Goal,-8.0,"3,7",41.0,55985.0,NYJ,6.0
7,1.0,10.0,0.0,1.0,BUF,Field Goal,-8.0,"1,10",29.0,55985.0,NYJ,6.0
8,2.0,13.0,0.0,1.0,BUF,Field Goal,-8.0,"2,13",32.0,55985.0,NYJ,6.0
9,3.0,3.0,0.0,1.0,BUF,Field Goal,-8.0,"3,3",22.0,55985.0,NYJ,6.0
10,4.0,3.0,0.0,1.0,BUF,Field Goal,-8.0,"4,3",22.0,55985.0,NYJ,6.0
1,1.0,10.0,0.0,1.0,NYJ,Punt,-24.0,"1,10",74.0,55985.0,BUF,7.0
2,2.0,10.0,0.0,1.0,NYJ,Punt,-24.0,"2,10",74.0,55985.0,BUF,7.0
3,3.0,3.0,0.0,1.0,NYJ,Punt,-24.0,"3,3",67.0,55985.0,BUF,7.0
4,4.0,12.0,0.0,1.0,NYJ,Punt,-24.0,"4,12",76.0,55985.0,BUF,7.0
0,1.0,10.0,1.0,1.0,BUF,Touchdown,-18.0,"1,10",68.0,55985.0,NYJ,8.0
1,2.0,10.0,1.0,1.0,BUF,Touchdown,-18.0,"2,10",68.0,55985.0,NYJ,8.0
3,3.0,1.0,1.0,1.0,BUF,Touchdown,-18.0,"3,1",59.0,55985.0,NYJ,8.0
4,1.0,10.0,1.0,1.0,BUF,Touchdown,-18.0,"1,10",56.0,55985.0,NYJ,8.0
5,2.0,10.0,1.0,1.0,BUF,Touchdown,-18.0,"2,10",56.0,55985.0,NYJ,8.0
6,3.0,4.0,1.0,1.0,BUF,Touchdown,-18.0,"3,4",50.0,55985.0,NYJ,8.0
7,1.0,10.0,1.0,1.0,BUF,Touchdown,-18.0,"1,10",42.0,55985.0,NYJ,8.0
8,2.0,7.0,1.0,1.0,BUF,Touchdown,-18.0,"2,7",39.0,55985.0,NYJ,8.0
9,3.0,4.0,1.0,1.0,BUF,Touchdown,-18.0,"3,4",36.0,55985.0,NYJ,8.0
10,4.0,5.0,1.0,1.0,BUF,Touchdown,-18.0,"4,5",37.0,55985.0,NYJ,8.0
11,4.0,1.0,1.0,1.0,BUF,Touchdown,-18.0,"4,1",33.0,55985.0,NYJ,8.0
12,1.0,10.0,1.0,1.0,BUF,Touchdown,-18.0,"1,10",32.0,55985.0,NYJ,8.0
13,2.0,14.0,1.0,1.0,BUF,Touchdown,-18.0,"2,14",36.0,55985.0,NYJ,8.0
14,3.0,12.0,1.0,1.0,BUF,Touchdown,-18.0,"3,12",34.0,55985.0,NYJ,8.0
1,1.0,10.0,0.0,1.0,NYJ,Fumble,-30.0,"1,10",80.0,55985.0,BUF,9.0
2,2.0,10.0,0.0,1.0,NYJ,Fumble,-30.0,"2,10",80.0,55985.0,BUF,9.0
0,1.0,4.0,1.0,1.0,BUF,Touchdown,46.0,"1,4",4.0,55985.0,NYJ,10.0
1,2.0,3.0,1.0,1.0,BUF,Touchdown,46.0,"2,3",3.0,55985.0,NYJ,10.0
1,1.0,10.0,1.0,1.0,NYJ,Interception,-35.0,"1,10",85.0,55985.0,BUF,11.0
2,1.0,15.0,0.0,1.0,NYJ,Interception,-35.0,"1,15",90.0,55985.0,BUF,11.0
3,2.0,13.0,0.0,1.0,NYJ,Interception,-35.0,"2,13",88.0,55985.0,BUF,11.0
0,1.0,10.0,0.0,1.0,BUF,Field Goal,23.0,"1,10",27.0,55985.0,NYJ,12.0
1,2.0,7.0,0.0,1.0,BUF,Field Goal,23.0,"2,7",24.0,55985.0,NYJ,12.0
2,3.0,7.0,0.0,1.0,BUF,Field Goal,23.0,"3,7",24.0,55985.0,NYJ,12.0
3,4.0,7.0,0.0,1.0,BUF,Field Goal,23.0,"4,7",24.0,55985.0,NYJ,12.0
1,1.0,10.0,0.0,1.0,NYJ,Punt,-27.0,"1,10",77.0,55985.0,BUF,13.0
2,2.0,10.0,0.0,1.0,NYJ,Punt,-27.0,"2,10",77.0,55985.0,BUF,13.0
3,3.0,8.0,0.0,1.0,NYJ,Punt,-27.0,"3,8",75.0,55985.0,BUF,13.0
4,4.0,8.0,0.0,1.0,NYJ,Punt,-27.0,"4,8",75.0,55985.0,BUF,13.0
0,1.0,10.0,0.0,1.0,BUF,End of Half,-28.0,"1,10",78.0,55985.0,NYJ,14.0
1,1.0,10.0,1.0,1.0,BUF,Punt,-30.0,"1,10",80.0,55985.0,NYJ,15.0
2,2.0,5.0,1.0,1.0,BUF,Punt,-30.0,"2,5",75.0,55985.0,NYJ,15.0
3,3.0,3.0,1.0,1.0,BUF,Punt,-30.0,"3,3",73.0,55985.0,NYJ,15.0
4,1.0,10.0,1.0,1.0,BUF,Punt,-30.0,"1,10",67.0,55985.0,NYJ,15.0
5,2.0,3.0,1.0,1.0,BUF,Punt,-30.0,"2,3",60.0,55985.0,NYJ,15.0
6,3.0,1.0,1.0,1.0,BUF,Punt,-30.0,"3,1",58.0,55985.0,NYJ,15.0
7,1.0,10.0,0.0,1.0,BUF,Punt,-30.0,"1,10",54.0,55985.0,NYJ,15.0
8,2.0,14.0,0.0,1.0,BUF,Punt,-30.0,"2,14",58.0,55985.0,NYJ,15.0
9,3.0,13.0,0.0,1.0,BUF,Punt,-30.0,"3,13",57.0,55985.0,NYJ,15.0
10,4.0,13.0,0.0,1.0,BUF,Punt,-30.0,"4,13",57.0,55985.0,NYJ,15.0
0,1.0,10.0,1.0,1.0,NYJ,Touchdown,10.0,"1,10",40.0,55985.0,BUF,16.0
1,2.0,13.0,1.0,1.0,NYJ,Touchdown,10.0,"2,13",43.0,55985.0,BUF,16.0
2,3.0,13.0,1.0,1.0,NYJ,Touchdown,10.0,"3,13",43.0,55985.0,BUF,16.0
3,1.0,5.0,1.0,1.0,NYJ,Touchdown,10.0,"1,5",5.0,55985.0,BUF,16.0
4,2.0,5.0,1.0,1.0,NYJ,Touchdown,10.0,"2,5",5.0,55985.0,BUF,16.0
5,3.0,2.0,1.0,1.0,NYJ,Touchdown,10.0,"3,2",2.0,55985.0,BUF,16.0
6,4.0,1.0,1.0,1.0,NYJ,Touchdown,10.0,"4,1",1.0,55985.0,BUF,16.0
1,1.0,10.0,0.0,1.0,BUF,Punt,-20.0,"1,10",70.0,55985.0,NYJ,17.0
2,2.0,9.0,0.0,1.0,BUF,Punt,-20.0,"2,9",69.0,55985.0,NYJ,17.0
3,3.0,3.0,0.0,1.0,BUF,Punt,-20.0,"3,3",63.0,55985.0,NYJ,17.0
4,4.0,3.0,0.0,1.0,BUF,Punt,-20.0,"4,3",63.0,55985.0,NYJ,17.0
0,1.0,10.0,0.0,1.0,NYJ,Punt,-16.0,"1,10",66.0,55985.0,BUF,18.0
1,2.0,8.0,0.0,1.0,NYJ,Punt,-16.0,"2,8",64.0,55985.0,BUF,18.0
2,3.0,8.0,0.0,1.0,NYJ,Punt,-16.0,"3,8",64.0,55985.0,BUF,18.0
3,4.0,8.0,0.0,1.0,NYJ,Punt,-16.0,"4,8",64.0,55985.0,BUF,18.0
0,1.0,10.0,1.0,1.0,BUF,Touchdown,-33.0,"1,10",83.0,55985.0,NYJ,19.0
1,1.0,10.0,1.0,1.0,BUF,Touchdown,-33.0,"1,10",43.0,55985.0,NYJ,19.0
1,1.0,10.0,0.0,1.0,NYJ,Interception,-30.0,"1,10",80.0,55985.0,BUF,20.0
2,2.0,13.0,0.0,1.0,NYJ,Interception,-30.0,"2,13",83.0,55985.0,BUF,20.0
0,1.0,10.0,0.0,1.0,BUF,Punt,16.0,"1,10",34.0,55985.0,NYJ,21.0
1,2.0,8.0,0.0,1.0,BUF,Punt,16.0,"2,8",32.0,55985.0,NYJ,21.0
2,3.0,8.0,0.0,1.0,BUF,Punt,16.0,"3,8",32.0,55985.0,NYJ,21.0
3,4.0,8.0,0.0,1.0,BUF,Punt,16.0,"4,8",32.0,55985.0,NYJ,21.0
0,1.0,10.0,1.0,1.0,NYJ,Interception,-37.0,"1,10",87.0,55985.0,BUF,22.0
1,1.0,10.0,1.0,1.0,NYJ,Interception,-37.0,"1,10",70.0,55985.0,BUF,22.0
2,2.0,9.0,1.0,1.0,NYJ,Interception,-37.0,"2,9",69.0,55985.0,BUF,22.0
3,3.0,9.0,1.0,1.0,NYJ,Interception,-37.0,"3,9",69.0,55985.0,BUF,22.0
4,1.0,10.0,0.0,1.0,NYJ,Interception,-37.0,"1,10",64.0,55985.0,BUF,22.0
5,2.0,10.0,0.0,1.0,NYJ,Interception,-37.0,"2,10",64.0,55985.0,BUF,22.0
1,1.0,10.0,0.0,1.0,NYJ,Punt,-12.0,"1,10",62.0,55985.0,BUF,23.0
2,2.0,4.0,0.0,1.0,NYJ,Punt,-12.0,"2,4",56.0,55985.0,BUF,23.0
3,3.0,4.0,0.0,1.0,NYJ,Punt,-12.0,"3,4",56.0,55985.0,BUF,23.0
4,4.0,4.0,0.0,1.0,NYJ,Punt,-12.0,"4,4",56.0,55985.0,BUF,23.0
0,1.0,10.0,0.0,1.0,BUF,Punt,-30.0,"1,10",80.0,55985.0,NYJ,24.0
1,2.0,12.0,0.0,1.0,BUF,Punt,-30.0,"2,12",82.0,55985.0,NYJ,24.0
2,3.0,9.0,0.0,1.0,BUF,Punt,-30.0,"3,9",79.0,55985.0,NYJ,24.0
3,4.0,9.0,0.0,1.0,BUF,Punt,-30.0,"4,9",79.0,55985.0,NYJ,24.0
0,1.0,10.0,1.0,1.0,NYJ,Touchdown,-12.0,"1,10",62.0,55985.0,BUF,25.0
1,2.0,10.0,1.0,1.0,NYJ,Touchdown,-12.0,"2,10",62.0,55985.0,BUF,25.0
2,1.0,10.0,1.0,1.0,NYJ,Touchdown,-12.0,"1,10",37.0,55985.0,BUF,25.0
3,1.0,10.0,1.0,1.0,NYJ,Touchdown,-12.0,"1,10",27.0,55985.0,BUF,25.0
4,1.0,10.0,1.0,1.0,NYJ,Touchdown,-12.0,"1,10",15.0,55985.0,BUF,25.0
5,2.0,8.0,1.0,1.0,NYJ,Touchdown,-12.0,"2,8",13.0,55985.0,BUF,25.0
1,1.0,10.0,1.0,1.0,BUF,Field Goal,-30.0,"1,10",80.0,55985.0,NYJ,26.0
2,2.0,9.0,1.0,1.0,BUF,Field Goal,-30.0,"2,9",79.0,55985.0,NYJ,26.0
3,3.0,9.0,1.0,1.0,BUF,Field Goal,-30.0,"3,9",79.0,55985.0,NYJ,26.0
4,1.0,10.0,1.0,1.0,BUF,Field Goal,-30.0,"1,10",48.0,55985.0,NYJ,26.0
5,2.0,9.0,1.0,1.0,BUF,Field Goal,-30.0,"2,9",47.0,55985.0,NYJ,26.0
6,1.0,10.0,0.0,1.0,BUF,Field Goal,-30.0,"1,10",30.0,55985.0,NYJ,26.0
7,2.0,9.0,0.0,1.0,BUF,Field Goal,-30.0,"2,9",29.0,55985.0,NYJ,26.0
8,3.0,5.0,0.0,1.0,BUF,Field Goal,-30.0,"3,5",25.0,55985.0,NYJ,26.0
10,4.0,4.0,0.0,1.0,BUF,Field Goal,-30.0,"4,4",24.0,55985.0,NYJ,26.0
1,1.0,10.0,1.0,1.0,NYJ,Downs,-30.0,"1,10",80.0,55985.0,BUF,27.0
2,1.0,10.0,1.0,1.0,NYJ,Downs,-30.0,"1,10",11.0,55985.0,BUF,27.0
3,1.0,20.0,0.0,1.0,NYJ,Downs,-30.0,"1,20",21.0,55985.0,BUF,27.0
4,2.0,16.0,0.0,1.0,NYJ,Downs,-30.0,"2,16",17.0,55985.0,BUF,27.0
5,3.0,16.0,0.0,1.0,NYJ,Downs,-30.0,"3,16",17.0,55985.0,BUF,27.0
7,4.0,4.0,0.0,1.0,NYJ,Downs,-30.0,"4,4",5.0,55985.0,BUF,27.0
1,1.0,10.0,1.0,1.0,CHI,Punt,-30.0,"1,10",80.0,55986.0,BAL,1.0
2,2.0,10.0,1.0,1.0,CHI,Punt,-30.0,"2,10",80.0,55986.0,BAL,1.0
3,1.0,10.0,0.0,1.0,CHI,Punt,-30.0,"1,10",65.0,55986.0,BAL,1.0
4,2.0,10.0,0.0,1.0,CHI,Punt,-30.0,"2,10",65.0,55986.0,BAL,1.0
5,3.0,10.0,0.0,1.0,CHI,Punt,-30.0,"3,10",65.0,55986.0,BAL,1.0
6,4.0,10.0,0.0,1.0,CHI,Punt,-30.0,"4,10",65.0,55986.0,BAL,1.0
0,1.0,10.0,1.0,1.0,BAL,Touchdown,-16.0,"1,10",66.0,55986.0,CHI,2.0
1,2.0,1.0,1.0,1.0,BAL,Touchdown,-16.0,"2,1",57.0,55986.0,CHI,2.0
2,1.0,10.0,1.0,1.0,BAL,Touchdown,-16.0,"1,10",10.0,55986.0,CHI,2.0
3,2.0,10.0,1.0,1.0,BAL,Touchdown,-16.0,"2,10",10.0,55986.0,CHI,2.0
4,1.0,1.0,1.0,1.0,BAL,Touchdown,-16.0,"1,1",1.0,55986.0,CHI,2.0
5,2.0,1.0,1.0,1.0,BAL,Touchdown,-16.0,"2,1",1.0,55986.0,CHI,2.0
6,3.0,1.0,1.0,1.0,BAL,Touchdown,-16.0,"3,1",1.0,55986.0,CHI,2.0
1,1.0,10.0,0.0,1.0,CHI,Punt,-30.0,"1,10",80.0,55986.0,BAL,3.0
2,2.0,7.0,0.0,1.0,CHI,Punt,-30.0,"2,7",77.0,55986.0,BAL,3.0
3,3.0,7.0,0.0,1.0,CHI,Punt,-30.0,"3,7",77.0,55986.0,BAL,3.0
4,4.0,6.0,0.0,1.0,CHI,Punt,-30.0,"4,6",76.0,55986.0,BAL,3.0
0,1.0,10.0,1.0,1.0,BAL,Field Goal,-22.0,"1,10",72.0,55986.0,CHI,4.0
1,2.0,10.0,1.0,1.0,BAL,Field Goal,-22.0,"2,10",72.0,55986.0,CHI,4.0
2,3.0,2.0,1.0,1.0,BAL,Field Goal,-22.0,"3,2",64.0,55986.0,CHI,4.0
3,1.0,10.0,1.0,1.0,BAL,Field Goal,-22.0,"1,10",47.0,55986.0,CHI,4.0
4,2.0,7.0,1.0,1.0,BAL,Field Goal,-22.0,"2,7",44.0,55986.0,CHI,4.0
5,1.0,10.0,0.0,1.0,BAL,Field Goal,-22.0,"1,10",37.0,55986.0,CHI,4.0
6,2.0,7.0,0.0,1.0,BAL,Field Goal,-22.0,"2,7",34.0,55986.0,CHI,4.0
7,3.0,11.0,0.0,1.0,BAL,Field Goal,-22.0,"3,11",38.0,55986.0,CHI,4.0
8,4.0,7.0,0.0,1.0,BAL,Field Goal,-22.0,"4,7",34.0,55986.0,CHI,4.0
1,1.0,10.0,0.0,1.0,CHI,Punt,-17.0,"1,10",67.0,55986.0,BAL,5.0
2,2.0,10.0,0.0,1.0,CHI,Punt,-17.0,"2,10",67.0,55986.0,BAL,5.0
3,3.0,6.0,0.0,1.0,CHI,Punt,-17.0,"3,6",63.0,55986.0,BAL,5.0
4,4.0,6.0,0.0,1.0,CHI,Punt,-17.0,"4,6",63.0,55986.0,BAL,5.0
0,1.0,10.0,1.0,1.0,BAL,Punt,-30.0,"1,10",80.0,55986.0,CHI,6.0
1,2.0,5.0,1.0,1.0,BAL,Punt,-30.0,"2,5",75.0,55986.0,CHI,6.0
2,1.0,10.0,1.0,1.0,BAL,Punt,-30.0,"1,10",59.0,55986.0,CHI,6.0
3,2.0,6.0,1.0,1.0,BAL,Punt,-30.0,"2,6",55.0,55986.0,CHI,6.0
4,3.0,6.0,1.0,1.0,BAL,Punt,-30.0,"3,6",55.0,55986.0,CHI,6.0
5,3.0,1.0,1.0,1.0,BAL,Punt,-30.0,"3,1",50.0,55986.0,CHI,6.0
