,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition
5,3.0,13.0,0.0,1.0,ATL,Field Goal,-3.0,"3,13",26.0
6,4.0,9.0,0.0,1.0,ATL,Field Goal,-3.0,"4,9",22.0
1,1.0,10.0,1.0,1.0,ATL,Interception,-13.0,"1,10",63.0
2,1.0,10.0,0.0,1.0,ATL,Interception,-13.0,"1,10",49.0
3,2.0,10.0,0.0,1.0,ATL,Interception,-13.0,"2,10",49.0
1,1.0,10.0,1.0,1.0,ATL,Touchdown,-24.0,"1,10",74.0
2,1.0,5.0,1.0,1.0,ATL,Touchdown,-24.0,"1,5",69.0
3,2.0,3.0,1.0,1.0,ATL,Touchdown,-24.0,"2,3",67.0
4,1.0,10.0,1.0,1.0,ATL,Touchdown,-24.0,"1,10",62.0
5,1.0,10.0,1.0,1.0,ATL,Touchdown,-24.0,"1,10",49.0
6,2.0,11.0,1.0,1.0,ATL,Touchdown,-24.0,"2,11",50.0
7,1.0,10.0,1.0,1.0,ATL,Touchdown,-24.0,"1,10",17.0
8,2.0,10.0,1.0,1.0,ATL,Touchdown,-24.0,"2,10",17.0
9,3.0,10.0,1.0,1.0,ATL,Touchdown,-24.0,"3,10",17.0
10,4.0,1.0,1.0,1.0,ATL,Touchdown,-24.0,"4,1",8.0
11,1.0,4.0,1.0,1.0,ATL,Touchdown,-24.0,"1,4",4.0
12,2.0,2.0,1.0,1.0,ATL,Touchdown,-24.0,"2,2",2.0
1,1.0,10.0,0.0,1.0,WAS,Punt,-26.0,"1,10",76.0
2,2.0,9.0,0.0,1.0,WAS,Punt,-26.0,"2,9",75.0
3,3.0,9.0,0.0,1.0,WAS,Punt,-26.0,"3,9",75.0
4,4.0,17.0,0.0,1.0,WAS,Punt,-26.0,"4,17",83.0
0,1.0,10.0,1.0,1.0,ATL,Interception,-4.0,"1,10",54.0
1,2.0,9.0,1.0,1.0,ATL,Interception,-4.0,"2,9",53.0
2,3.0,3.0,1.0,1.0,ATL,Interception,-4.0,"3,3",47.0
3,4.0,4.0,1.0,1.0,ATL,Interception,-4.0,"4,4",48.0
4,1.0,10.0,1.0,1.0,ATL,Interception,-4.0,"1,10",43.0
5,1.0,15.0,0.0,1.0,ATL,Interception,-4.0,"1,15",48.0
0,1.0,10.0,1.0,1.0,WAS,Interception,-3.0,"1,10",53.0
1,2.0,5.0,1.0,1.0,WAS,Interception,-3.0,"2,5",48.0
2,3.0,5.0,1.0,1.0,WAS,Interception,-3.0,"3,5",48.0
3,1.0,10.0,0.0,1.0,WAS,Interception,-3.0,"1,10",34.0
4,2.0,12.0,0.0,1.0,WAS,Interception,-3.0,"2,12",36.0
5,2.0,22.0,0.0,1.0,WAS,Interception,-3.0,"2,22",46.0
1,1.0,10.0,1.0,1.0,WAS,Punt,-36.0,"1,10",86.0
2,2.0,10.0,1.0,1.0,WAS,Punt,-36.0,"2,10",86.0
3,3.0,7.0,1.0,1.0,WAS,Punt,-36.0,"3,7",83.0
4,1.0,10.0,0.0,1.0,WAS,Punt,-36.0,"1,10",73.0
5,2.0,6.0,0.0,1.0,WAS,Punt,-36.0,"2,6",69.0
7,3.0,7.0,0.0,1.0,WAS,Punt,-36.0,"3,7",70.0
8,4.0,10.0,0.0,1.0,WAS,Punt,-36.0,"4,10",73.0
0,1.0,10.0,1.0,1.0,ATL,Punt,-15.0,"1,10",65.0
1,2.0,8.0,1.0,1.0,ATL,Punt,-15.0,"2,8",63.0
2,3.0,2.0,1.0,1.0,ATL,Punt,-15.0,"3,2",57.0
3,1.0,10.0,0.0,1.0,ATL,Punt,-15.0,"1,10",52.0
4,2.0,8.0,0.0,1.0,ATL,Punt,-15.0,"2,8",50.0
5,2.0,17.0,0.0,1.0,ATL,Punt,-15.0,"2,17",59.0
6,3.0,12.0,0.0,1.0,ATL,Punt,-15.0,"3,12",54.0
7,3.0,17.0,0.0,1.0,ATL,Punt,-15.0,"3,17",59.0
8,4.0,8.0,0.0,1.0,ATL,Punt,-15.0,"4,8",50.0
0,1.0,10.0,1.0,1.0,WAS,Field Goal,-32.0,"1,10",82.0
1,2.0,7.0,1.0,1.0,WAS,Field Goal,-32.0,"2,7",79.0
2,3.0,3.0,1.0,1.0,WAS,Field Goal,-32.0,"3,3",75.0
3,1.0,10.0,0.0,1.0,WAS,Field Goal,-32.0,"1,10",28.0
4,2.0,19.0,0.0,1.0,WAS,Field Goal,-32.0,"2,19",37.0
5,3.0,6.0,0.0,1.0,WAS,Field Goal,-32.0,"3,6",24.0
6,4.0,12.0,0.0,1.0,WAS,Field Goal,-32.0,"4,12",30.0
1,1.0,10.0,1.0,1.0,ATL,Touchdown,-11.0,"1,10",61.0
2,2.0,7.0,1.0,1.0,ATL,Touchdown,-11.0,"2,7",58.0
3,1.0,10.0,1.0,1.0,ATL,Touchdown,-11.0,"1,10",46.0
4,2.0,2.0,1.0,1.0,ATL,Touchdown,-11.0,"2,2",38.0
5,1.0,10.0,1.0,1.0,ATL,Touchdown,-11.0,"1,10",30.0
1,1.0,10.0,0.0,1.0,WAS,Punt,-21.0,"1,10",71.0
2,2.0,6.0,0.0,1.0,WAS,Punt,-21.0,"2,6",67.0
3,3.0,12.0,0.0,1.0,WAS,Punt,-21.0,"3,12",73.0
5,4.0,16.0,0.0,1.0,WAS,Punt,-21.0,"4,16",77.0
0,1.0,10.0,1.0,1.0,ATL,Field Goal,-31.0,"1,10",81.0
1,2.0,10.0,1.0,1.0,ATL,Field Goal,-31.0,"2,10",81.0
3,1.0,10.0,1.0,1.0,ATL,Field Goal,-31.0,"1,10",67.0
4,2.0,3.0,1.0,1.0,ATL,Field Goal,-31.0,"2,3",60.0
5,3.0,3.0,1.0,1.0,ATL,Field Goal,-31.0,"3,3",60.0
6,1.0,10.0,1.0,1.0,ATL,Field Goal,-31.0,"1,10",41.0
7,2.0,1.0,1.0,1.0,ATL,Field Goal,-31.0,"2,1",32.0
8,3.0,11.0,1.0,1.0,ATL,Field Goal,-31.0,"3,11",42.0
9,1.0,10.0,1.0,1.0,ATL,Field Goal,-31.0,"1,10",27.0
10,2.0,3.0,1.0,1.0,ATL,Field Goal,-31.0,"2,3",20.0
12,3.0,12.0,1.0,1.0,ATL,Field Goal,-31.0,"3,12",29.0
14,1.0,10.0,0.0,1.0,ATL,Field Goal,-31.0,"1,10",16.0
15,2.0,10.0,0.0,1.0,ATL,Field Goal,-31.0,"2,10",16.0
16,3.0,9.0,0.0,1.0,ATL,Field Goal,-31.0,"3,9",15.0
17,4.0,9.0,0.0,1.0,ATL,Field Goal,-31.0,"4,9",15.0
1,1.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"1,10",80.0
2,2.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"2,10",80.0
3,3.0,5.0,1.0,1.0,WAS,Touchdown,-30.0,"3,5",75.0
4,1.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"1,10",56.0
5,2.0,5.0,1.0,1.0,WAS,Touchdown,-30.0,"2,5",51.0
6,3.0,1.0,1.0,1.0,WAS,Touchdown,-30.0,"3,1",47.0
7,1.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"1,10",36.0
8,1.0,10.0,1.0,1.0,WAS,Touchdown,-30.0,"1,10",25.0
9,2.0,8.0,1.0,1.0,WAS,Touchdown,-30.0,"2,8",23.0
10,2.0,13.0,1.0,1.0,WAS,Touchdown,-30.0,"2,13",28.0
11,1.0,5.0,1.0,1.0,WAS,Touchdown,-30.0,"1,5",5.0
12,2.0,1.0,1.0,1.0,WAS,Touchdown,-30.0,"2,1",1.0
13,3.0,1.0,1.0,1.0,WAS,Touchdown,-30.0,"3,1",1.0
14,4.0,1.0,1.0,1.0,WAS,Touchdown,-30.0,"4,1",1.0
1,1.0,10.0,0.0,1.0,ATL,Punt,-28.0,"1,10",78.0
2,2.0,7.0,0.0,1.0,ATL,Punt,-28.0,"2,7",75.0
3,3.0,1.0,0.0,1.0,ATL,Punt,-28.0,"3,1",69.0
4,4.0,1.0,0.0,1.0,ATL,Punt,-28.0,"4,1",69.0
0,1.0,10.0,1.0,1.0,WAS,Touchdown,-31.0,"1,10",81.0
1,1.0,10.0,1.0,1.0,WAS,Touchdown,-31.0,"1,10",65.0
2,2.0,7.0,1.0,1.0,WAS,Touchdown,-31.0,"2,7",62.0
3,1.0,10.0,1.0,1.0,WAS,Touchdown,-31.0,"1,10",47.0
4,2.0,4.0,1.0,1.0,WAS,Touchdown,-31.0,"2,4",41.0
5,1.0,10.0,1.0,1.0,WAS,Touchdown,-31.0,"1,10",34.0
6,1.0,20.0,1.0,1.0,WAS,Touchdown,-31.0,"1,20",44.0
7,2.0,5.0,1.0,1.0,WAS,Touchdown,-31.0,"2,5",29.0
8,3.0,3.0,1.0,1.0,WAS,Touchdown,-31.0,"3,3",27.0
10,1.0,10.0,1.0,1.0,WAS,Touchdown,-31.0,"1,10",19.0
11,2.0,10.0,1.0,1.0,WAS,Touchdown,-31.0,"2,10",19.0
12,3.0,3.0,1.0,1.0,WAS,Touchdown,-31.0,"3,3",12.0
13,1.0,3.0,1.0,1.0,WAS,Touchdown,-31.0,"1,3",3.0
14,2.0,3.0,1.0,1.0,WAS,Touchdown,-31.0,"2,3",3.0
1,1.0,10.0,1.0,1.0,ATL,Touchdown,-23.0,"1,10",73.0
2,2.0,2.0,1.0,1.0,ATL,Touchdown,-23.0,"2,2",65.0
3,1.0,10.0,1.0,1.0,ATL,Touchdown,-23.0,"1,10",58.0
1,1.0,10.0,1.0,1.0,WAS,Downs,-30.0,"1,10",80.0
2,2.0,9.0,1.0,1.0,WAS,Downs,-30.0,"2,9",79.0
3,3.0,6.0,1.0,1.0,WAS,Downs,-30.0,"3,6",76.0
4,1.0,10.0,1.0,1.0,WAS,Downs,-30.0,"1,10",65.0
5,2.0,1.0,1.0,1.0,WAS,Downs,-30.0,"2,1",56.0
6,3.0,1.0,1.0,1.0,WAS,Downs,-30.0,"3,1",56.0
7,3.0,5.0,1.0,1.0,WAS,Downs,-30.0,"3,5",60.0
8,1.0,10.0,0.0,1.0,WAS,Downs,-30.0,"1,10",53.0
9,2.0,10.0,0.0,1.0,WAS,Downs,-30.0,"2,10",53.0
10,3.0,1.0,0.0,1.0,WAS,Downs,-30.0,"3,1",44.0
12,4.0,1.0,0.0,1.0,WAS,Downs,-30.0,"4,1",44.0
0,1.0,10.0,0.0,1.0,ATL,Punt,-4.0,"1,10",54.0
1,2.0,2.0,0.0,1.0,ATL,Punt,-4.0,"2,2",46.0
2,3.0,1.0,0.0,1.0,ATL,Punt,-4.0,"3,1",45.0
3,3.0,11.0,0.0,1.0,ATL,Punt,-4.0,"3,11",55.0
5,4.0,12.0,0.0,1.0,ATL,Punt,-4.0,"4,12",56.0
0,1.0,10.0,1.0,1.0,WAS,Downs,-40.0,"1,10",90.0
1,1.0,10.0,0.0,1.0,WAS,Downs,-40.0,"1,10",65.0
2,2.0,3.0,0.0,1.0,WAS,Downs,-40.0,"2,3",58.0
3,3.0,3.0,0.0,1.0,WAS,Downs,-40.0,"3,3",58.0
4,4.0,2.0,0.0,1.0,WAS,Downs,-40.0,"4,2",57.0
1,1.0,10.0,1.0,1.0,ARI,Touchdown,-31.0,"1,10",81.0
2,2.0,10.0,1.0,1.0,ARI,Touchdown,-31.0,"2,10",81.0
3,3.0,10.0,1.0,1.0,ARI,Touchdown,-31.0,"3,10",81.0
4,1.0,10.0,1.0,1.0,ARI,Touchdown,-31.0,"1,10",58.0
6,1.0,10.0,1.0,1.0,ARI,Touchdown,-31.0,"1,10",30.0
7,1.0,10.0,1.0,1.0,ARI,Touchdown,-31.0,"1,10",17.0
9,2.0,4.0,1.0,1.0,ARI,Touchdown,-31.0,"2,4",11.0
10,3.0,4.0,1.0,1.0,ARI,Touchdown,-31.0,"3,4",11.0
1,1.0,10.0,1.0,1.0,CHI,Touchdown,-40.0,"1,10",90.0
2,2.0,1.0,1.0,1.0,CHI,Touchdown,-40.0,"2,1",81.0
3,1.0,10.0,1.0,1.0,CHI,Touchdown,-40.0,"1,10",76.0
4,1.0,10.0,1.0,1.0,CHI,Touchdown,-40.0,"1,10",34.0
5,2.0,10.0,1.0,1.0,CHI,Touchdown,-40.0,"2,10",34.0
6,3.0,9.0,1.0,1.0,CHI,Touchdown,-40.0,"3,9",33.0
1,1.0,10.0,1.0,1.0,ARI,Touchdown,-24.0,"1,10",74.0
2,1.0,10.0,1.0,1.0,ARI,Touchdown,-24.0,"1,10",60.0
3,1.0,10.0,1.0,1.0,ARI,Touchdown,-24.0,"1,10",47.0
4,1.0,10.0,1.0,1.0,ARI,Touchdown,-24.0,"1,10",36.0
5,2.0,7.0,1.0,1.0,ARI,Touchdown,-24.0,"2,7",33.0
6,1.0,10.0,1.0,1.0,ARI,Touchdown,-24.0,"1,10",22.0
7,1.0,10.0,1.0,1.0,ARI,Touchdown,-24.0,"1,10",11.0
8,2.0,5.0,1.0,1.0,ARI,Touchdown,-24.0,"2,5",6.0
9,3.0,5.0,1.0,1.0,ARI,Touchdown,-24.0,"3,5",6.0
1,1.0,10.0,1.0,1.0,CHI,Punt,-23.0,"1,10",73.0
2,2.0,10.0,1.0,1.0,CHI,Punt,-23.0,"2,10",73.0
3,3.0,6.0,1.0,1.0,CHI,Punt,-23.0,"3,6",69.0
4,1.0,10.0,0.0,1.0,CHI,Punt,-23.0,"1,10",56.0
5,2.0,20.0,0.0,1.0,CHI,Punt,-23.0,"2,20",66.0
6,3.0,16.0,0.0,1.0,CHI,Punt,-23.0,"3,16",62.0
8,4.0,5.0,0.0,1.0,CHI,Punt,-23.0,"4,5",51.0
0,1.0,10.0,1.0,1.0,ARI,Touchdown,-20.0,"1,10",70.0
1,1.0,10.0,1.0,1.0,ARI,Touchdown,-20.0,"1,10",56.0
2,1.0,10.0,1.0,1.0,ARI,Touchdown,-20.0,"1,10",30.0
3,2.0,9.0,1.0,1.0,ARI,Touchdown,-20.0,"2,9",29.0
5,3.0,5.0,1.0,1.0,ARI,Touchdown,-20.0,"3,5",25.0
6,1.0,10.0,1.0,1.0,ARI,Touchdown,-20.0,"1,10",17.0
1,1.0,10.0,1.0,1.0,CHI,Punt,-22.0,"1,10",72.0
2,2.0,3.0,1.0,1.0,CHI,Punt,-22.0,"2,3",65.0
3,1.0,10.0,1.0,1.0,CHI,Punt,-22.0,"1,10",60.0
4,1.0,10.0,0.0,1.0,CHI,Punt,-22.0,"1,10",44.0
5,2.0,5.0,0.0,1.0,CHI,Punt,-22.0,"2,5",39.0
6,3.0,15.0,0.0,1.0,CHI,Punt,-22.0,"3,15",49.0
7,4.0,12.0,0.0,1.0,CHI,Punt,-22.0,"4,12",46.0
0,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",86.0
1,2.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"2,10",86.0
2,3.0,5.0,1.0,1.0,ARI,Touchdown,-36.0,"3,5",81.0
3,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",74.0
4,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",60.0
5,2.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"2,10",60.0
6,3.0,5.0,1.0,1.0,ARI,Touchdown,-36.0,"3,5",55.0
7,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",49.0
8,2.0,1.0,1.0,1.0,ARI,Touchdown,-36.0,"2,1",40.0
9,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",15.0
1,1.0,10.0,1.0,1.0,CHI,Blocked FG,-23.0,"1,10",73.0
2,1.0,10.0,1.0,1.0,CHI,Blocked FG,-23.0,"1,10",52.0
4,2.0,8.0,1.0,1.0,CHI,Blocked FG,-23.0,"2,8",50.0
5,1.0,10.0,1.0,1.0,CHI,Blocked FG,-23.0,"1,10",30.0
6,1.0,20.0,0.0,1.0,CHI,Blocked FG,-23.0,"1,20",40.0
7,2.0,20.0,0.0,1.0,CHI,Blocked FG,-23.0,"2,20",40.0
8,3.0,20.0,0.0,1.0,CHI,Blocked FG,-23.0,"3,20",40.0
10,4.0,10.0,0.0,1.0,CHI,Blocked FG,-23.0,"4,10",30.0
0,1.0,10.0,1.0,1.0,ARI,Field Goal,1.0,"1,10",49.0
2,2.0,2.0,1.0,1.0,ARI,Field Goal,1.0,"2,2",41.0
3,1.0,10.0,0.0,1.0,ARI,Field Goal,1.0,"1,10",25.0
4,2.0,10.0,0.0,1.0,ARI,Field Goal,1.0,"2,10",25.0
1,1.0,10.0,1.0,1.0,CHI,Punt,-28.0,"1,10",78.0
2,1.0,10.0,0.0,1.0,CHI,Punt,-28.0,"1,10",64.0
3,2.0,4.0,0.0,1.0,CHI,Punt,-28.0,"2,4",58.0
4,3.0,4.0,0.0,1.0,CHI,Punt,-28.0,"3,4",58.0
5,4.0,15.0,0.0,1.0,CHI,Punt,-28.0,"4,15",69.0
0,1.0,10.0,1.0,1.0,ARI,Field Goal,-19.0,"1,10",69.0
1,2.0,6.0,1.0,1.0,ARI,Field Goal,-19.0,"2,6",65.0
2,3.0,1.0,1.0,1.0,ARI,Field Goal,-19.0,"3,1",60.0
3,1.0,10.0,1.0,1.0,ARI,Field Goal,-19.0,"1,10",53.0
4,2.0,8.0,1.0,1.0,ARI,Field Goal,-19.0,"2,8",51.0
5,3.0,8.0,1.0,1.0,ARI,Field Goal,-19.0,"3,8",51.0
6,1.0,10.0,1.0,1.0,ARI,Field Goal,-19.0,"1,10",34.0
7,1.0,10.0,0.0,1.0,ARI,Field Goal,-19.0,"1,10",16.0
8,2.0,15.0,0.0,1.0,ARI,Field Goal,-19.0,"2,15",21.0
9,3.0,6.0,0.0,1.0,ARI,Field Goal,-19.0,"3,6",12.0
10,4.0,6.0,0.0,1.0,ARI,Field Goal,-19.0,"4,6",12.0
2,1.0,10.0,1.0,1.0,CHI,Downs,-10.0,"1,10",60.0
3,1.0,15.0,1.0,1.0,CHI,Downs,-10.0,"1,15",65.0
4,1.0,20.0,1.0,1.0,CHI,Downs,-10.0,"1,20",70.0
5,1.0,10.0,0.0,1.0,CHI,Downs,-10.0,"1,10",41.0
6,2.0,10.0,0.0,1.0,CHI,Downs,-10.0,"2,10",41.0
7,3.0,4.0,0.0,1.0,CHI,Downs,-10.0,"3,4",35.0
8,4.0,4.0,0.0,1.0,CHI,Downs,-10.0,"4,4",35.0
0,1.0,10.0,0.0,1.0,ARI,Punt,0.0,"1,10",50.0
1,2.0,7.0,0.0,1.0,ARI,Punt,0.0,"2,7",47.0
2,3.0,7.0,0.0,1.0,ARI,Punt,0.0,"3,7",47.0
3,4.0,7.0,0.0,1.0,ARI,Punt,0.0,"4,7",47.0
0,1.0,10.0,0.0,1.0,CHI,Punt,-47.0,"1,10",97.0
1,2.0,8.0,0.0,1.0,CHI,Punt,-47.0,"2,8",95.0
2,3.0,8.0,0.0,1.0,CHI,Punt,-47.0,"3,8",95.0
3,3.0,10.0,0.0,1.0,CHI,Punt,-47.0,"3,10",97.0
4,4.0,10.0,0.0,1.0,CHI,Punt,-47.0,"4,10",97.0
0,1.0,10.0,0.0,1.0,ARI,Punt,-7.0,"1,10",57.0
1,2.0,2.0,0.0,1.0,ARI,Punt,-7.0,"2,2",49.0
2,3.0,1.0,0.0,1.0,ARI,Punt,-7.0,"3,1",48.0
3,4.0,1.0,0.0,1.0,ARI,Punt,-7.0,"4,1",48.0
4,4.0,1.0,0.0,1.0,ARI,Punt,-7.0,"4,1",48.0
0,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",93.0
1,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",73.0
3,2.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"2,10",73.0
4,3.0,3.0,1.0,1.0,CHI,Touchdown,-43.0,"3,3",66.0
5,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",50.0
6,1.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"1,10",37.0
7,2.0,10.0,1.0,1.0,CHI,Touchdown,-43.0,"2,10",37.0
8,1.0,9.0,1.0,1.0,CHI,Touchdown,-43.0,"1,9",9.0
9,2.0,3.0,1.0,1.0,CHI,Touchdown,-43.0,"2,3",3.0
2,1.0,10.0,1.0,1.0,ARI,Interception,-28.0,"1,10",78.0
3,1.0,10.0,0.0,1.0,ARI,Interception,-28.0,"1,10",59.0
4,2.0,7.0,0.0,1.0,ARI,Interception,-28.0,"2,7",56.0
5,3.0,5.0,0.0,1.0,ARI,Interception,-28.0,"3,5",54.0
0,1.0,10.0,1.0,1.0,CHI,Touchdown,22.0,"1,10",28.0
1,2.0,10.0,1.0,1.0,CHI,Touchdown,22.0,"2,10",28.0
2,3.0,2.0,1.0,1.0,CHI,Touchdown,22.0,"3,2",20.0
1,1.0,10.0,1.0,1.0,ARI,Punt,-30.0,"1,10",80.0
2,2.0,25.0,1.0,1.0,ARI,Punt,-30.0,"2,25",95.0
3,3.0,25.0,1.0,1.0,ARI,Punt,-30.0,"3,25",95.0
4,3.0,25.0,1.0,1.0,ARI,Punt,-30.0,"3,25",95.0
5,4.0,1.0,1.0,1.0,ARI,Punt,-30.0,"4,1",71.0
6,1.0,20.0,0.0,1.0,ARI,Punt,-30.0,"1,20",90.0
0,1.0,10.0,0.0,1.0,CHI,Interception,-33.0,"1,10",83.0
1,2.0,10.0,0.0,1.0,CHI,Interception,-33.0,"2,10",83.0
2,3.0,10.0,0.0,1.0,CHI,Interception,-33.0,"3,10",83.0
0,1.0,10.0,1.0,1.0,ARI,Touchdown,33.0,"1,10",17.0
1,2.0,8.0,1.0,1.0,ARI,Touchdown,33.0,"2,8",15.0
2,1.0,6.0,1.0,1.0,ARI,Touchdown,33.0,"1,6",6.0
3,2.0,4.0,1.0,1.0,ARI,Touchdown,33.0,"2,4",4.0
1,1.0,10.0,1.0,1.0,CHI,Downs,-14.0,"1,10",64.0
2,2.0,10.0,1.0,1.0,CHI,Downs,-14.0,"2,10",64.0
3,3.0,1.0,1.0,1.0,CHI,Downs,-14.0,"3,1",55.0
4,1.0,10.0,1.0,1.0,CHI,Downs,-14.0,"1,10",53.0
5,2.0,7.0,1.0,1.0,CHI,Downs,-14.0,"2,7",50.0
6,1.0,10.0,0.0,1.0,CHI,Downs,-14.0,"1,10",39.0
7,2.0,11.0,0.0,1.0,CHI,Downs,-14.0,"2,11",40.0
8,3.0,11.0,0.0,1.0,CHI,Downs,-14.0,"3,11",40.0
10,4.0,3.0,0.0,1.0,CHI,Downs,-14.0,"4,3",32.0
0,1.0,10.0,0.0,1.0,ARI,Punt,-18.0,"1,10",68.0
1,2.0,2.0,0.0,1.0,ARI,Punt,-18.0,"2,2",60.0
3,3.0,1.0,0.0,1.0,ARI,Punt,-18.0,"3,1",59.0
5,4.0,2.0,0.0,1.0,ARI,Punt,-18.0,"4,2",60.0
1,1.0,10.0,1.0,1.0,CIN,Touchdown,-23.0,"1,10",73.0
2,2.0,11.0,1.0,1.0,CIN,Touchdown,-23.0,"2,11",74.0
3,3.0,3.0,1.0,1.0,CIN,Touchdown,-23.0,"3,3",66.0
4,1.0,10.0,1.0,1.0,CIN,Touchdown,-23.0,"1,10",61.0
5,1.0,10.0,1.0,1.0,CIN,Touchdown,-23.0,"1,10",49.0
6,2.0,10.0,1.0,1.0,CIN,Touchdown,-23.0,"2,10",49.0
8,3.0,10.0,1.0,1.0,CIN,Touchdown,-23.0,"3,10",49.0
9,1.0,10.0,1.0,1.0,CIN,Touchdown,-23.0,"1,10",38.0
10,2.0,1.0,1.0,1.0,CIN,Touchdown,-23.0,"2,1",29.0
11,1.0,8.0,1.0,1.0,CIN,Touchdown,-23.0,"1,8",8.0
12,2.0,6.0,1.0,1.0,CIN,Touchdown,-23.0,"2,6",6.0
13,3.0,6.0,1.0,1.0,CIN,Touchdown,-23.0,"3,6",6.0
1,1.0,10.0,1.0,1.0,BAL,Punt,-14.0,"1,10",64.0
2,2.0,12.0,1.0,1.0,BAL,Punt,-14.0,"2,12",66.0
3,1.0,10.0,0.0,1.0,BAL,Punt,-14.0,"1,10",61.0
4,2.0,10.0,0.0,1.0,BAL,Punt,-14.0,"2,10",61.0
5,3.0,3.0,0.0,1.0,BAL,Punt,-14.0,"3,3",54.0
6,4.0,3.0,0.0,1.0,BAL,Punt,-14.0,"4,3",54.0
0,1.0,10.0,1.0,1.0,CIN,Touchdown,-30.0,"1,10",80.0
1,1.0,10.0,1.0,1.0,CIN,Touchdown,-30.0,"1,10",68.0
2,2.0,10.0,1.0,1.0,CIN,Touchdown,-30.0,"2,10",68.0
3,3.0,6.0,1.0,1.0,CIN,Touchdown,-30.0,"3,6",64.0
4,3.0,6.0,1.0,1.0,CIN,Touchdown,-30.0,"3,6",64.0
5,1.0,10.0,1.0,1.0,CIN,Touchdown,-30.0,"1,10",47.0
6,2.0,2.0,1.0,1.0,CIN,Touchdown,-30.0,"2,2",39.0
7,3.0,2.0,1.0,1.0,CIN,Touchdown,-30.0,"3,2",39.0
9,4.0,2.0,1.0,1.0,CIN,Touchdown,-30.0,"4,2",39.0
10,1.0,10.0,1.0,1.0,CIN,Touchdown,-30.0,"1,10",15.0
11,2.0,5.0,1.0,1.0,CIN,Touchdown,-30.0,"2,5",10.0
13,1.0,2.0,1.0,1.0,CIN,Touchdown,-30.0,"1,2",2.0
14,2.0,1.0,1.0,1.0,CIN,Touchdown,-30.0,"2,1",1.0
1,1.0,10.0,1.0,1.0,BAL,Punt,-41.0,"1,10",91.0
2,1.0,10.0,1.0,1.0,BAL,Punt,-41.0,"1,10",76.0
3,2.0,5.0,1.0,1.0,BAL,Punt,-41.0,"2,5",71.0
5,3.0,5.0,1.0,1.0,BAL,Punt,-41.0,"3,5",71.0
6,4.0,1.0,1.0,1.0,BAL,Punt,-41.0,"4,1",67.0
7,1.0,10.0,0.0,1.0,BAL,Punt,-41.0,"1,10",62.0
8,2.0,8.0,0.0,1.0,BAL,Punt,-41.0,"2,8",60.0
10,3.0,8.0,0.0,1.0,BAL,Punt,-41.0,"3,8",60.0
11,4.0,8.0,0.0,1.0,BAL,Punt,-41.0,"4,8",60.0
0,1.0,10.0,1.0,1.0,CIN,Field Goal,-30.0,"1,10",80.0
1,1.0,10.0,1.0,1.0,CIN,Field Goal,-30.0,"1,10",60.0
2,2.0,11.0,1.0,1.0,CIN,Field Goal,-30.0,"2,11",61.0
3,3.0,10.0,1.0,1.0,CIN,Field Goal,-30.0,"3,10",60.0
4,1.0,10.0,1.0,1.0,CIN,Field Goal,-30.0,"1,10",46.0
5,2.0,3.0,1.0,1.0,CIN,Field Goal,-30.0,"2,3",39.0
6,1.0,10.0,1.0,1.0,CIN,Field Goal,-30.0,"1,10",29.0
7,2.0,9.0,1.0,1.0,CIN,Field Goal,-30.0,"2,9",28.0
8,1.0,8.0,1.0,1.0,CIN,Field Goal,-30.0,"1,8",8.0
9,1.0,13.0,0.0,1.0,CIN,Field Goal,-30.0,"1,13",13.0
10,2.0,8.0,0.0,1.0,CIN,Field Goal,-30.0,"2,8",8.0
11,3.0,5.0,0.0,1.0,CIN,Field Goal,-30.0,"3,5",5.0
12,4.0,5.0,0.0,1.0,CIN,Field Goal,-30.0,"4,5",5.0
1,1.0,10.0,0.0,1.0,BAL,Punt,-29.0,"1,10",79.0
2,2.0,5.0,0.0,1.0,BAL,Punt,-29.0,"2,5",74.0
3,3.0,5.0,0.0,1.0,BAL,Punt,-29.0,"3,5",74.0
4,4.0,2.0,0.0,1.0,BAL,Punt,-29.0,"4,2",71.0
0,1.0,10.0,1.0,1.0,CIN,Punt,-20.0,"1,10",70.0
1,2.0,6.0,1.0,1.0,CIN,Punt,-20.0,"2,6",66.0
