,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
2,3.0,3.0,1.0,1.0,MIA,Punt,-46.0,"3,3",89.0,54611.0,CAR,14.0
3,1.0,10.0,1.0,1.0,MIA,Punt,-46.0,"1,10",84.0,54611.0,CAR,14.0
4,1.0,15.0,0.0,1.0,MIA,Punt,-46.0,"1,15",89.0,54611.0,CAR,14.0
5,2.0,13.0,0.0,1.0,MIA,Punt,-46.0,"2,13",87.0,54611.0,CAR,14.0
6,3.0,12.0,0.0,1.0,MIA,Punt,-46.0,"3,12",86.0,54611.0,CAR,14.0
7,4.0,10.0,0.0,1.0,MIA,Punt,-46.0,"4,10",84.0,54611.0,CAR,14.0
0,1.0,10.0,0.0,1.0,CAR,Punt,-5.0,"1,10",55.0,54611.0,MIA,15.0
1,2.0,10.0,0.0,1.0,CAR,Punt,-5.0,"2,10",55.0,54611.0,MIA,15.0
2,3.0,1.0,0.0,1.0,CAR,Punt,-5.0,"3,1",46.0,54611.0,MIA,15.0
3,4.0,2.0,0.0,1.0,CAR,Punt,-5.0,"4,2",47.0,54611.0,MIA,15.0
0,1.0,10.0,1.0,1.0,MIA,Punt,-43.0,"1,10",93.0,54611.0,CAR,16.0
1,1.0,10.0,0.0,1.0,MIA,Punt,-43.0,"1,10",82.0,54611.0,CAR,16.0
2,2.0,4.0,0.0,1.0,MIA,Punt,-43.0,"2,4",76.0,54611.0,CAR,16.0
3,3.0,4.0,0.0,1.0,MIA,Punt,-43.0,"3,4",76.0,54611.0,CAR,16.0
4,4.0,4.0,0.0,1.0,MIA,Punt,-43.0,"4,4",76.0,54611.0,CAR,16.0
0,1.0,10.0,1.0,1.0,CAR,Field Goal,-11.0,"1,10",61.0,54611.0,MIA,17.0
1,1.0,10.0,1.0,1.0,CAR,Field Goal,-11.0,"1,10",41.0,54611.0,MIA,17.0
2,2.0,4.0,1.0,1.0,CAR,Field Goal,-11.0,"2,4",35.0,54611.0,MIA,17.0
3,1.0,10.0,1.0,1.0,CAR,Field Goal,-11.0,"1,10",26.0,54611.0,MIA,17.0
4,1.0,8.0,0.0,1.0,CAR,Field Goal,-11.0,"1,8",8.0,54611.0,MIA,17.0
6,2.0,8.0,0.0,1.0,CAR,Field Goal,-11.0,"2,8",8.0,54611.0,MIA,17.0
7,3.0,8.0,0.0,1.0,CAR,Field Goal,-11.0,"3,8",8.0,54611.0,MIA,17.0
8,4.0,15.0,0.0,1.0,CAR,Field Goal,-11.0,"4,15",15.0,54611.0,MIA,17.0
1,1.0,10.0,1.0,1.0,MIA,Field Goal,-30.0,"1,10",80.0,54611.0,CAR,18.0
2,1.0,10.0,1.0,1.0,MIA,Field Goal,-30.0,"1,10",64.0,54611.0,CAR,18.0
3,2.0,3.0,1.0,1.0,MIA,Field Goal,-30.0,"2,3",57.0,54611.0,CAR,18.0
4,3.0,4.0,1.0,1.0,MIA,Field Goal,-30.0,"3,4",58.0,54611.0,CAR,18.0
5,1.0,10.0,1.0,1.0,MIA,Field Goal,-30.0,"1,10",51.0,54611.0,CAR,18.0
6,1.0,10.0,1.0,1.0,MIA,Field Goal,-30.0,"1,10",40.0,54611.0,CAR,18.0
7,2.0,5.0,1.0,1.0,MIA,Field Goal,-30.0,"2,5",35.0,54611.0,CAR,18.0
8,3.0,1.0,1.0,1.0,MIA,Field Goal,-30.0,"3,1",31.0,54611.0,CAR,18.0
9,1.0,10.0,0.0,1.0,MIA,Field Goal,-30.0,"1,10",26.0,54611.0,CAR,18.0
10,2.0,9.0,0.0,1.0,MIA,Field Goal,-30.0,"2,9",25.0,54611.0,CAR,18.0
11,3.0,10.0,0.0,1.0,MIA,Field Goal,-30.0,"3,10",26.0,54611.0,CAR,18.0
12,4.0,3.0,0.0,1.0,MIA,Field Goal,-30.0,"4,3",19.0,54611.0,CAR,18.0
1,1.0,10.0,1.0,1.0,CAR,Touchdown,-18.0,"1,10",68.0,54611.0,MIA,19.0
2,2.0,7.0,1.0,1.0,CAR,Touchdown,-18.0,"2,7",65.0,54611.0,MIA,19.0
3,1.0,10.0,1.0,1.0,CAR,Touchdown,-18.0,"1,10",54.0,54611.0,MIA,19.0
4,2.0,10.0,1.0,1.0,CAR,Touchdown,-18.0,"2,10",54.0,54611.0,MIA,19.0
5,3.0,4.0,1.0,1.0,CAR,Touchdown,-18.0,"3,4",48.0,54611.0,MIA,19.0
6,1.0,10.0,1.0,1.0,CAR,Touchdown,-18.0,"1,10",37.0,54611.0,MIA,19.0
7,2.0,10.0,1.0,1.0,CAR,Touchdown,-18.0,"2,10",37.0,54611.0,MIA,19.0
8,1.0,10.0,1.0,1.0,CAR,Touchdown,-18.0,"1,10",32.0,54611.0,MIA,19.0
9,2.0,10.0,1.0,1.0,CAR,Touchdown,-18.0,"2,10",32.0,54611.0,MIA,19.0
10,2.0,5.0,1.0,1.0,CAR,Touchdown,-18.0,"2,5",27.0,54611.0,MIA,19.0
1,1.0,10.0,1.0,1.0,MIA,Touchdown,-9.0,"1,10",59.0,54611.0,CAR,20.0
2,2.0,12.0,1.0,1.0,MIA,Touchdown,-9.0,"2,12",61.0,54611.0,CAR,20.0
3,3.0,12.0,1.0,1.0,MIA,Touchdown,-9.0,"3,12",61.0,54611.0,CAR,20.0
4,1.0,10.0,1.0,1.0,MIA,Touchdown,-9.0,"1,10",46.0,54611.0,CAR,20.0
1,1.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"1,10",80.0,54611.0,MIA,21.0
2,2.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"2,10",80.0,54611.0,MIA,21.0
3,3.0,1.0,1.0,1.0,CAR,Field Goal,-30.0,"3,1",71.0,54611.0,MIA,21.0
4,1.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"1,10",65.0,54611.0,MIA,21.0
6,2.0,4.0,1.0,1.0,CAR,Field Goal,-30.0,"2,4",59.0,54611.0,MIA,21.0
7,1.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"1,10",52.0,54611.0,MIA,21.0
8,1.0,10.0,1.0,1.0,CAR,Field Goal,-30.0,"1,10",41.0,54611.0,MIA,21.0
10,1.0,10.0,0.0,1.0,CAR,Field Goal,-30.0,"1,10",30.0,54611.0,MIA,21.0
11,2.0,10.0,0.0,1.0,CAR,Field Goal,-30.0,"2,10",30.0,54611.0,MIA,21.0
12,3.0,10.0,0.0,1.0,CAR,Field Goal,-30.0,"3,10",30.0,54611.0,MIA,21.0
13,4.0,10.0,0.0,1.0,CAR,Field Goal,-30.0,"4,10",30.0,54611.0,MIA,21.0
1,1.0,10.0,0.0,1.0,MIA,Downs,15.0,"1,10",35.0,54611.0,CAR,22.0
3,2.0,9.0,0.0,1.0,MIA,Downs,15.0,"2,9",34.0,54611.0,CAR,22.0
5,3.0,5.0,0.0,1.0,MIA,Downs,15.0,"3,5",30.0,54611.0,CAR,22.0
7,4.0,3.0,0.0,1.0,MIA,Downs,15.0,"4,3",28.0,54611.0,CAR,22.0
1,1.0,10.0,1.0,1.0,IND,Touchdown,-37.0,"1,10",87.0,54612.0,BAL,1.0
2,2.0,10.0,1.0,1.0,IND,Touchdown,-37.0,"2,10",87.0,54612.0,BAL,1.0
3,3.0,9.0,1.0,1.0,IND,Touchdown,-37.0,"3,9",86.0,54612.0,BAL,1.0
4,1.0,10.0,1.0,1.0,IND,Touchdown,-37.0,"1,10",71.0,54612.0,BAL,1.0
5,2.0,11.0,1.0,1.0,IND,Touchdown,-37.0,"2,11",72.0,54612.0,BAL,1.0
6,1.0,6.0,1.0,1.0,IND,Touchdown,-37.0,"1,6",6.0,54612.0,BAL,1.0
7,2.0,3.0,1.0,1.0,IND,Touchdown,-37.0,"2,3",3.0,54612.0,BAL,1.0
1,1.0,10.0,1.0,1.0,BAL,Field Goal,-29.0,"1,10",79.0,54612.0,IND,2.0
2,2.0,8.0,1.0,1.0,BAL,Field Goal,-29.0,"2,8",77.0,54612.0,IND,2.0
3,3.0,6.0,1.0,1.0,BAL,Field Goal,-29.0,"3,6",75.0,54612.0,IND,2.0
4,1.0,10.0,1.0,1.0,BAL,Field Goal,-29.0,"1,10",67.0,54612.0,IND,2.0
5,2.0,6.0,1.0,1.0,BAL,Field Goal,-29.0,"2,6",63.0,54612.0,IND,2.0
6,3.0,1.0,1.0,1.0,BAL,Field Goal,-29.0,"3,1",58.0,54612.0,IND,2.0
7,1.0,10.0,1.0,1.0,BAL,Field Goal,-29.0,"1,10",55.0,54612.0,IND,2.0
8,1.0,10.0,1.0,1.0,BAL,Field Goal,-29.0,"1,10",45.0,54612.0,IND,2.0
10,2.0,6.0,1.0,1.0,BAL,Field Goal,-29.0,"2,6",41.0,54612.0,IND,2.0
11,1.0,10.0,0.0,1.0,BAL,Field Goal,-29.0,"1,10",34.0,54612.0,IND,2.0
12,2.0,10.0,0.0,1.0,BAL,Field Goal,-29.0,"2,10",34.0,54612.0,IND,2.0
13,3.0,4.0,0.0,1.0,BAL,Field Goal,-29.0,"3,4",28.0,54612.0,IND,2.0
14,4.0,4.0,0.0,1.0,BAL,Field Goal,-29.0,"4,4",28.0,54612.0,IND,2.0
1,1.0,10.0,0.0,1.0,IND,Interception,-26.0,"1,10",76.0,54612.0,BAL,3.0
0,1.0,10.0,0.0,1.0,BAL,Field Goal,21.0,"1,10",29.0,54612.0,IND,4.0
1,2.0,7.0,0.0,1.0,BAL,Field Goal,21.0,"2,7",26.0,54612.0,IND,4.0
2,3.0,7.0,0.0,1.0,BAL,Field Goal,21.0,"3,7",26.0,54612.0,IND,4.0
3,4.0,7.0,0.0,1.0,BAL,Field Goal,21.0,"4,7",26.0,54612.0,IND,4.0
1,1.0,10.0,1.0,1.0,IND,Punt,-39.0,"1,10",89.0,54612.0,BAL,5.0
2,2.0,4.0,1.0,1.0,IND,Punt,-39.0,"2,4",83.0,54612.0,BAL,5.0
3,1.0,10.0,1.0,1.0,IND,Punt,-39.0,"1,10",78.0,54612.0,BAL,5.0
4,1.0,10.0,0.0,1.0,IND,Punt,-39.0,"1,10",47.0,54612.0,BAL,5.0
5,2.0,8.0,0.0,1.0,IND,Punt,-39.0,"2,8",45.0,54612.0,BAL,5.0
6,3.0,8.0,0.0,1.0,IND,Punt,-39.0,"3,8",45.0,54612.0,BAL,5.0
8,4.0,1.0,0.0,1.0,IND,Punt,-39.0,"4,1",38.0,54612.0,BAL,5.0
9,4.0,11.0,0.0,1.0,IND,Punt,-39.0,"4,11",48.0,54612.0,BAL,5.0
0,1.0,10.0,0.0,1.0,BAL,Punt,-40.0,"1,10",90.0,54612.0,IND,6.0
2,2.0,8.0,0.0,1.0,BAL,Punt,-40.0,"2,8",88.0,54612.0,IND,6.0
3,3.0,4.0,0.0,1.0,BAL,Punt,-40.0,"3,4",84.0,54612.0,IND,6.0
4,3.0,9.0,0.0,1.0,BAL,Punt,-40.0,"3,9",89.0,54612.0,IND,6.0
5,4.0,7.0,0.0,1.0,BAL,Punt,-40.0,"4,7",87.0,54612.0,IND,6.0
0,1.0,10.0,1.0,1.0,IND,Interception,-18.0,"1,10",68.0,54612.0,BAL,7.0
1,2.0,5.0,1.0,1.0,IND,Interception,-18.0,"2,5",63.0,54612.0,BAL,7.0
2,3.0,5.0,1.0,1.0,IND,Interception,-18.0,"3,5",63.0,54612.0,BAL,7.0
3,1.0,10.0,1.0,1.0,IND,Interception,-18.0,"1,10",51.0,54612.0,BAL,7.0
4,2.0,4.0,1.0,1.0,IND,Interception,-18.0,"2,4",45.0,54612.0,BAL,7.0
6,3.0,1.0,1.0,1.0,IND,Interception,-18.0,"3,1",42.0,54612.0,BAL,7.0
7,1.0,10.0,0.0,1.0,IND,Interception,-18.0,"1,10",40.0,54612.0,BAL,7.0
8,2.0,10.0,0.0,1.0,IND,Interception,-18.0,"2,10",40.0,54612.0,BAL,7.0
0,1.0,10.0,1.0,1.0,BAL,Field Goal,-2.0,"1,10",52.0,54612.0,IND,8.0
1,2.0,5.0,1.0,1.0,BAL,Field Goal,-2.0,"2,5",47.0,54612.0,IND,8.0
2,1.0,10.0,1.0,1.0,BAL,Field Goal,-2.0,"1,10",42.0,54612.0,IND,8.0
3,2.0,5.0,1.0,1.0,BAL,Field Goal,-2.0,"2,5",37.0,54612.0,IND,8.0
4,1.0,10.0,0.0,1.0,BAL,Field Goal,-2.0,"1,10",23.0,54612.0,IND,8.0
5,2.0,10.0,0.0,1.0,BAL,Field Goal,-2.0,"2,10",23.0,54612.0,IND,8.0
6,3.0,7.0,0.0,1.0,BAL,Field Goal,-2.0,"3,7",20.0,54612.0,IND,8.0
7,4.0,7.0,0.0,1.0,BAL,Field Goal,-2.0,"4,7",20.0,54612.0,IND,8.0
1,1.0,10.0,1.0,1.0,IND,Touchdown,-30.0,"1,10",80.0,54612.0,BAL,9.0
2,1.0,10.0,1.0,1.0,IND,Touchdown,-30.0,"1,10",59.0,54612.0,BAL,9.0
3,1.0,10.0,1.0,1.0,IND,Touchdown,-30.0,"1,10",37.0,54612.0,BAL,9.0
4,2.0,5.0,1.0,1.0,IND,Touchdown,-30.0,"2,5",32.0,54612.0,BAL,9.0
5,3.0,6.0,1.0,1.0,IND,Touchdown,-30.0,"3,6",33.0,54612.0,BAL,9.0
6,1.0,10.0,1.0,1.0,IND,Touchdown,-30.0,"1,10",18.0,54612.0,BAL,9.0
8,2.0,5.0,1.0,1.0,IND,Touchdown,-30.0,"2,5",13.0,54612.0,BAL,9.0
9,1.0,5.0,1.0,1.0,IND,Touchdown,-30.0,"1,5",5.0,54612.0,BAL,9.0
1,1.0,10.0,1.0,1.0,BAL,Field Goal,-22.0,"1,10",72.0,54612.0,IND,10.0
2,2.0,10.0,1.0,1.0,BAL,Field Goal,-22.0,"2,10",72.0,54612.0,IND,10.0
3,3.0,6.0,1.0,1.0,BAL,Field Goal,-22.0,"3,6",68.0,54612.0,IND,10.0
4,1.0,10.0,1.0,1.0,BAL,Field Goal,-22.0,"1,10",59.0,54612.0,IND,10.0
6,2.0,4.0,1.0,1.0,BAL,Field Goal,-22.0,"2,4",53.0,54612.0,IND,10.0
8,1.0,10.0,1.0,1.0,BAL,Field Goal,-22.0,"1,10",34.0,54612.0,IND,10.0
9,1.0,10.0,0.0,1.0,BAL,Field Goal,-22.0,"1,10",18.0,54612.0,IND,10.0
10,2.0,10.0,0.0,1.0,BAL,Field Goal,-22.0,"2,10",18.0,54612.0,IND,10.0
11,3.0,10.0,0.0,1.0,BAL,Field Goal,-22.0,"3,10",18.0,54612.0,IND,10.0
1,1.0,10.0,0.0,1.0,BAL,Punt,-30.0,"1,10",80.0,54612.0,IND,12.0
2,2.0,9.0,0.0,1.0,BAL,Punt,-30.0,"2,9",79.0,54612.0,IND,12.0
3,3.0,2.0,0.0,1.0,BAL,Punt,-30.0,"3,2",72.0,54612.0,IND,12.0
4,4.0,2.0,0.0,1.0,BAL,Punt,-30.0,"4,2",72.0,54612.0,IND,12.0
0,1.0,10.0,1.0,1.0,IND,Fumble,-17.0,"1,10",67.0,54612.0,BAL,13.0
1,2.0,7.0,1.0,1.0,IND,Fumble,-17.0,"2,7",64.0,54612.0,BAL,13.0
2,1.0,10.0,1.0,1.0,IND,Fumble,-17.0,"1,10",51.0,54612.0,BAL,13.0
3,2.0,7.0,1.0,1.0,IND,Fumble,-17.0,"2,7",48.0,54612.0,BAL,13.0
4,1.0,10.0,1.0,1.0,IND,Fumble,-17.0,"1,10",27.0,54612.0,BAL,13.0
5,2.0,3.0,1.0,1.0,IND,Fumble,-17.0,"2,3",20.0,54612.0,BAL,13.0
6,1.0,10.0,0.0,1.0,IND,Fumble,-17.0,"1,10",12.0,54612.0,BAL,13.0
7,2.0,8.0,0.0,1.0,IND,Fumble,-17.0,"2,8",10.0,54612.0,BAL,13.0
0,1.0,10.0,1.0,1.0,BAL,Missed FG,-46.0,"1,10",96.0,54612.0,IND,14.0
1,2.0,7.0,1.0,1.0,BAL,Missed FG,-46.0,"2,7",93.0,54612.0,IND,14.0
2,1.0,10.0,1.0,1.0,BAL,Missed FG,-46.0,"1,10",48.0,54612.0,IND,14.0
3,1.0,10.0,1.0,1.0,BAL,Missed FG,-46.0,"1,10",32.0,54612.0,IND,14.0
4,1.0,10.0,0.0,1.0,BAL,Missed FG,-46.0,"1,10",19.0,54612.0,IND,14.0
5,2.0,11.0,0.0,1.0,BAL,Missed FG,-46.0,"2,11",20.0,54612.0,IND,14.0
6,3.0,1.0,0.0,1.0,BAL,Missed FG,-46.0,"3,1",10.0,54612.0,IND,14.0
7,4.0,3.0,0.0,1.0,BAL,Missed FG,-46.0,"4,3",12.0,54612.0,IND,14.0
0,1.0,10.0,0.0,1.0,IND,Punt,-30.0,"1,10",80.0,54612.0,BAL,15.0
1,2.0,8.0,0.0,1.0,IND,Punt,-30.0,"2,8",78.0,54612.0,BAL,15.0
2,3.0,3.0,0.0,1.0,IND,Punt,-30.0,"3,3",73.0,54612.0,BAL,15.0
3,4.0,3.0,0.0,1.0,IND,Punt,-30.0,"4,3",73.0,54612.0,BAL,15.0
0,1.0,10.0,1.0,1.0,BAL,Field Goal,-17.0,"1,10",67.0,54612.0,IND,16.0
1,2.0,7.0,1.0,1.0,BAL,Field Goal,-17.0,"2,7",64.0,54612.0,IND,16.0
2,1.0,10.0,1.0,1.0,BAL,Field Goal,-17.0,"1,10",53.0,54612.0,IND,16.0
3,2.0,10.0,1.0,1.0,BAL,Field Goal,-17.0,"2,10",53.0,54612.0,IND,16.0
4,1.0,10.0,1.0,1.0,BAL,Field Goal,-17.0,"1,10",40.0,54612.0,IND,16.0
5,2.0,7.0,1.0,1.0,BAL,Field Goal,-17.0,"2,7",37.0,54612.0,IND,16.0
7,3.0,9.0,1.0,1.0,BAL,Field Goal,-17.0,"3,9",39.0,54612.0,IND,16.0
8,3.0,4.0,1.0,1.0,BAL,Field Goal,-17.0,"3,4",34.0,54612.0,IND,16.0
9,1.0,10.0,1.0,1.0,BAL,Field Goal,-17.0,"1,10",29.0,54612.0,IND,16.0
10,2.0,9.0,1.0,1.0,BAL,Field Goal,-17.0,"2,9",28.0,54612.0,IND,16.0
11,1.0,10.0,1.0,1.0,BAL,Field Goal,-17.0,"1,10",15.0,54612.0,IND,16.0
12,2.0,8.0,1.0,1.0,BAL,Field Goal,-17.0,"2,8",13.0,54612.0,IND,16.0
13,1.0,1.0,0.0,1.0,BAL,Field Goal,-17.0,"1,1",1.0,54612.0,IND,16.0
14,2.0,1.0,0.0,1.0,BAL,Field Goal,-17.0,"2,1",1.0,54612.0,IND,16.0
15,3.0,1.0,0.0,1.0,BAL,Field Goal,-17.0,"3,1",1.0,54612.0,IND,16.0
16,4.0,2.0,0.0,1.0,BAL,Field Goal,-17.0,"4,2",2.0,54612.0,IND,16.0
1,1.0,10.0,1.0,1.0,IND,Field Goal,-17.0,"1,10",67.0,54612.0,BAL,17.0
2,1.0,10.0,1.0,1.0,IND,Field Goal,-17.0,"1,10",56.0,54612.0,BAL,17.0
3,2.0,10.0,1.0,1.0,IND,Field Goal,-17.0,"2,10",56.0,54612.0,BAL,17.0
4,1.0,10.0,1.0,1.0,IND,Field Goal,-17.0,"1,10",41.0,54612.0,BAL,17.0
5,1.0,10.0,1.0,1.0,IND,Field Goal,-17.0,"1,10",33.0,54612.0,BAL,17.0
6,1.0,9.0,0.0,1.0,IND,Field Goal,-17.0,"1,9",9.0,54612.0,BAL,17.0
7,2.0,7.0,0.0,1.0,IND,Field Goal,-17.0,"2,7",7.0,54612.0,BAL,17.0
8,3.0,7.0,0.0,1.0,IND,Field Goal,-17.0,"3,7",7.0,54612.0,BAL,17.0
9,4.0,7.0,0.0,1.0,IND,Field Goal,-17.0,"4,7",7.0,54612.0,BAL,17.0
1,1.0,10.0,1.0,1.0,BAL,Interception,-18.0,"1,10",68.0,54612.0,IND,18.0
2,1.0,10.0,1.0,1.0,BAL,Interception,-18.0,"1,10",57.0,54612.0,IND,18.0
3,2.0,9.0,1.0,1.0,BAL,Interception,-18.0,"2,9",56.0,54612.0,IND,18.0
4,1.0,10.0,1.0,1.0,BAL,Interception,-18.0,"1,10",34.0,54612.0,IND,18.0
5,2.0,9.0,1.0,1.0,BAL,Interception,-18.0,"2,9",33.0,54612.0,IND,18.0
6,3.0,9.0,1.0,1.0,BAL,Interception,-18.0,"3,9",33.0,54612.0,IND,18.0
7,1.0,10.0,0.0,1.0,BAL,Interception,-18.0,"1,10",17.0,54612.0,IND,18.0
8,2.0,5.0,0.0,1.0,BAL,Interception,-18.0,"2,5",12.0,54612.0,IND,18.0
9,3.0,7.0,0.0,1.0,BAL,Interception,-18.0,"3,7",14.0,54612.0,IND,18.0
0,1.0,10.0,1.0,1.0,IND,Punt,-29.0,"1,10",79.0,54612.0,BAL,19.0
1,2.0,7.0,1.0,1.0,IND,Punt,-29.0,"2,7",76.0,54612.0,BAL,19.0
2,3.0,1.0,1.0,1.0,IND,Punt,-29.0,"3,1",70.0,54612.0,BAL,19.0
5,1.0,10.0,1.0,1.0,IND,Punt,-29.0,"1,10",69.0,54612.0,BAL,19.0
6,1.0,15.0,0.0,1.0,IND,Punt,-29.0,"1,15",74.0,54612.0,BAL,19.0
8,2.0,12.0,0.0,1.0,IND,Punt,-29.0,"2,12",71.0,54612.0,BAL,19.0
9,3.0,14.0,0.0,1.0,IND,Punt,-29.0,"3,14",73.0,54612.0,BAL,19.0
11,4.0,10.0,0.0,1.0,IND,Punt,-29.0,"4,10",69.0,54612.0,BAL,19.0
1,1.0,10.0,0.0,1.0,DAL,Punt,-15.0,"1,10",65.0,54613.0,WAS,1.0
2,2.0,5.0,0.0,1.0,DAL,Punt,-15.0,"2,5",60.0,54613.0,WAS,1.0
3,3.0,5.0,0.0,1.0,DAL,Punt,-15.0,"3,5",60.0,54613.0,WAS,1.0
4,4.0,5.0,0.0,1.0,DAL,Punt,-15.0,"4,5",60.0,54613.0,WAS,1.0
0,1.0,10.0,0.0,1.0,WAS,Punt,-34.0,"1,10",84.0,54613.0,DAL,2.0
1,2.0,9.0,0.0,1.0,WAS,Punt,-34.0,"2,9",83.0,54613.0,DAL,2.0
2,3.0,1.0,0.0,1.0,WAS,Punt,-34.0,"3,1",75.0,54613.0,DAL,2.0
3,4.0,1.0,0.0,1.0,WAS,Punt,-34.0,"4,1",75.0,54613.0,DAL,2.0
0,1.0,10.0,1.0,1.0,DAL,Fumble,-3.0,"1,10",53.0,54613.0,WAS,3.0
1,2.0,1.0,1.0,1.0,DAL,Fumble,-3.0,"2,1",44.0,54613.0,WAS,3.0
2,1.0,10.0,1.0,1.0,DAL,Fumble,-3.0,"1,10",40.0,54613.0,WAS,3.0
3,2.0,2.0,1.0,1.0,DAL,Fumble,-3.0,"2,2",32.0,54613.0,WAS,3.0
4,1.0,10.0,0.0,1.0,DAL,Fumble,-3.0,"1,10",24.0,54613.0,WAS,3.0
5,2.0,2.0,0.0,1.0,DAL,Fumble,-3.0,"2,2",16.0,54613.0,WAS,3.0
0,1.0,10.0,1.0,1.0,WAS,Punt,-26.0,"1,10",76.0,54613.0,DAL,4.0
1,1.0,15.0,1.0,1.0,WAS,Punt,-26.0,"1,15",81.0,54613.0,DAL,4.0
2,2.0,13.0,1.0,1.0,WAS,Punt,-26.0,"2,13",79.0,54613.0,DAL,4.0
3,3.0,13.0,1.0,1.0,WAS,Punt,-26.0,"3,13",79.0,54613.0,DAL,4.0
4,1.0,10.0,0.0,1.0,WAS,Punt,-26.0,"1,10",53.0,54613.0,DAL,4.0
5,2.0,8.0,0.0,1.0,WAS,Punt,-26.0,"2,8",51.0,54613.0,DAL,4.0
6,3.0,8.0,0.0,1.0,WAS,Punt,-26.0,"3,8",51.0,54613.0,DAL,4.0
7,3.0,13.0,0.0,1.0,WAS,Punt,-26.0,"3,13",56.0,54613.0,DAL,4.0
8,4.0,12.0,0.0,1.0,WAS,Punt,-26.0,"4,12",55.0,54613.0,DAL,4.0
0,1.0,10.0,1.0,1.0,DAL,Punt,-38.0,"1,10",88.0,54613.0,WAS,5.0
1,2.0,5.0,1.0,1.0,DAL,Punt,-38.0,"2,5",83.0,54613.0,WAS,5.0
2,1.0,10.0,1.0,1.0,DAL,Punt,-38.0,"1,10",76.0,54613.0,WAS,5.0
3,2.0,3.0,1.0,1.0,DAL,Punt,-38.0,"2,3",69.0,54613.0,WAS,5.0
4,3.0,1.0,1.0,1.0,DAL,Punt,-38.0,"3,1",67.0,54613.0,WAS,5.0
5,1.0,10.0,0.0,1.0,DAL,Punt,-38.0,"1,10",65.0,54613.0,WAS,5.0
6,2.0,10.0,0.0,1.0,DAL,Punt,-38.0,"2,10",65.0,54613.0,WAS,5.0
7,3.0,6.0,0.0,1.0,DAL,Punt,-38.0,"3,6",61.0,54613.0,WAS,5.0
8,4.0,6.0,0.0,1.0,DAL,Punt,-38.0,"4,6",61.0,54613.0,WAS,5.0
0,1.0,10.0,1.0,1.0,WAS,Field Goal,-22.0,"1,10",72.0,54613.0,DAL,6.0
1,1.0,10.0,1.0,1.0,WAS,Field Goal,-22.0,"1,10",67.0,54613.0,DAL,6.0
3,2.0,8.0,1.0,1.0,WAS,Field Goal,-22.0,"2,8",65.0,54613.0,DAL,6.0
4,3.0,2.0,1.0,1.0,WAS,Field Goal,-22.0,"3,2",59.0,54613.0,DAL,6.0
5,1.0,10.0,1.0,1.0,WAS,Field Goal,-22.0,"1,10",50.0,54613.0,DAL,6.0
6,2.0,10.0,1.0,1.0,WAS,Field Goal,-22.0,"2,10",50.0,54613.0,DAL,6.0
7,3.0,8.0,1.0,1.0,WAS,Field Goal,-22.0,"3,8",48.0,54613.0,DAL,6.0
8,1.0,10.0,0.0,1.0,WAS,Field Goal,-22.0,"1,10",31.0,54613.0,DAL,6.0
9,2.0,4.0,0.0,1.0,WAS,Field Goal,-22.0,"2,4",25.0,54613.0,DAL,6.0
11,3.0,14.0,0.0,1.0,WAS,Field Goal,-22.0,"3,14",35.0,54613.0,DAL,6.0
12,4.0,6.0,0.0,1.0,WAS,Field Goal,-22.0,"4,6",27.0,54613.0,DAL,6.0
1,1.0,10.0,1.0,1.0,DAL,Punt,-26.0,"1,10",76.0,54613.0,WAS,7.0
2,2.0,8.0,1.0,1.0,DAL,Punt,-26.0,"2,8",74.0,54613.0,WAS,7.0
3,1.0,10.0,1.0,1.0,DAL,Punt,-26.0,"1,10",63.0,54613.0,WAS,7.0
4,1.0,10.0,0.0,1.0,DAL,Punt,-26.0,"1,10",51.0,54613.0,WAS,7.0
5,2.0,6.0,0.0,1.0,DAL,Punt,-26.0,"2,6",47.0,54613.0,WAS,7.0
6,3.0,6.0,0.0,1.0,DAL,Punt,-26.0,"3,6",47.0,54613.0,WAS,7.0
7,4.0,6.0,0.0,1.0,DAL,Punt,-26.0,"4,6",47.0,54613.0,WAS,7.0
0,1.0,10.0,1.0,1.0,WAS,Punt,-36.0,"1,10",86.0,54613.0,DAL,8.0
1,1.0,10.0,0.0,1.0,WAS,Punt,-36.0,"1,10",52.0,54613.0,DAL,8.0
2,2.0,10.0,0.0,1.0,WAS,Punt,-36.0,"2,10",52.0,54613.0,DAL,8.0
3,3.0,10.0,0.0,1.0,WAS,Punt,-36.0,"3,10",52.0,54613.0,DAL,8.0
4,4.0,4.0,0.0,1.0,WAS,Punt,-36.0,"4,4",46.0,54613.0,DAL,8.0
0,1.0,10.0,1.0,1.0,DAL,Missed FG,-30.0,"1,10",80.0,54613.0,WAS,9.0
1,2.0,8.0,1.0,1.0,DAL,Missed FG,-30.0,"2,8",78.0,54613.0,WAS,9.0
2,1.0,10.0,1.0,1.0,DAL,Missed FG,-30.0,"1,10",57.0,54613.0,WAS,9.0
3,2.0,4.0,1.0,1.0,DAL,Missed FG,-30.0,"2,4",51.0,54613.0,WAS,9.0
