,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
2,2.0,16.0,1.0,1.0,ARI,Punt,-30.0,"2,16",86.0,54874.0,STL,19.0
4,3.0,16.0,1.0,1.0,ARI,Punt,-30.0,"3,16",86.0,54874.0,STL,19.0
5,1.0,10.0,0.0,1.0,ARI,Punt,-30.0,"1,10",64.0,54874.0,STL,19.0
6,2.0,11.0,0.0,1.0,ARI,Punt,-30.0,"2,11",65.0,54874.0,STL,19.0
7,3.0,11.0,0.0,1.0,ARI,Punt,-30.0,"3,11",65.0,54874.0,STL,19.0
8,4.0,11.0,0.0,1.0,ARI,Punt,-30.0,"4,11",65.0,54874.0,STL,19.0
0,1.0,10.0,1.0,1.0,STL,Punt,-20.0,"1,10",70.0,54874.0,ARI,20.0
1,2.0,1.0,1.0,1.0,STL,Punt,-20.0,"2,1",61.0,54874.0,ARI,20.0
2,1.0,10.0,0.0,1.0,STL,Punt,-20.0,"1,10",60.0,54874.0,ARI,20.0
3,2.0,10.0,0.0,1.0,STL,Punt,-20.0,"2,10",60.0,54874.0,ARI,20.0
4,3.0,10.0,0.0,1.0,STL,Punt,-20.0,"3,10",60.0,54874.0,ARI,20.0
5,4.0,10.0,0.0,1.0,STL,Punt,-20.0,"4,10",60.0,54874.0,ARI,20.0
0,1.0,10.0,1.0,1.0,ARI,Fumble,-30.0,"1,10",80.0,54874.0,STL,21.0
1,2.0,10.0,1.0,1.0,ARI,Fumble,-30.0,"2,10",80.0,54874.0,STL,21.0
2,3.0,10.0,1.0,1.0,ARI,Fumble,-30.0,"3,10",80.0,54874.0,STL,21.0
3,1.0,10.0,1.0,1.0,ARI,Fumble,-30.0,"1,10",30.0,54874.0,STL,21.0
4,2.0,1.0,1.0,1.0,ARI,Fumble,-30.0,"2,1",21.0,54874.0,STL,21.0
5,1.0,10.0,0.0,1.0,ARI,Fumble,-30.0,"1,10",13.0,54874.0,STL,21.0
6,2.0,11.0,0.0,1.0,ARI,Fumble,-30.0,"2,11",14.0,54874.0,STL,21.0
7,3.0,11.0,0.0,1.0,ARI,Fumble,-30.0,"3,11",14.0,54874.0,STL,21.0
0,1.0,10.0,1.0,1.0,STL,Punt,-45.0,"1,10",95.0,54874.0,ARI,22.0
1,2.0,14.0,1.0,1.0,STL,Punt,-45.0,"2,14",99.0,54874.0,ARI,22.0
2,3.0,12.0,1.0,1.0,STL,Punt,-45.0,"3,12",97.0,54874.0,ARI,22.0
3,1.0,10.0,1.0,1.0,STL,Punt,-45.0,"1,10",82.0,54874.0,ARI,22.0
4,1.0,10.0,0.0,1.0,STL,Punt,-45.0,"1,10",71.0,54874.0,ARI,22.0
5,2.0,8.0,0.0,1.0,STL,Punt,-45.0,"2,8",69.0,54874.0,ARI,22.0
6,3.0,4.0,0.0,1.0,STL,Punt,-45.0,"3,4",65.0,54874.0,ARI,22.0
7,4.0,4.0,0.0,1.0,STL,Punt,-45.0,"4,4",65.0,54874.0,ARI,22.0
0,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",86.0,54874.0,STL,23.0
1,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",75.0,54874.0,STL,23.0
2,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",55.0,54874.0,STL,23.0
3,1.0,15.0,1.0,1.0,ARI,Touchdown,-36.0,"1,15",60.0,54874.0,STL,23.0
4,2.0,9.0,1.0,1.0,ARI,Touchdown,-36.0,"2,9",54.0,54874.0,STL,23.0
5,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",38.0,54874.0,STL,23.0
6,1.0,10.0,1.0,1.0,ARI,Touchdown,-36.0,"1,10",11.0,54874.0,STL,23.0
7,1.0,20.0,1.0,1.0,ARI,Touchdown,-36.0,"1,20",21.0,54874.0,STL,23.0
8,2.0,20.0,1.0,1.0,ARI,Touchdown,-36.0,"2,20",21.0,54874.0,STL,23.0
1,1.0,10.0,1.0,1.0,STL,Interception,-21.0,"1,10",71.0,54874.0,ARI,24.0
2,2.0,4.0,1.0,1.0,STL,Interception,-21.0,"2,4",65.0,54874.0,ARI,24.0
3,1.0,10.0,1.0,1.0,STL,Interception,-21.0,"1,10",60.0,54874.0,ARI,24.0
4,2.0,10.0,1.0,1.0,STL,Interception,-21.0,"2,10",60.0,54874.0,ARI,24.0
5,3.0,16.0,1.0,1.0,STL,Interception,-21.0,"3,16",66.0,54874.0,ARI,24.0
6,1.0,10.0,1.0,1.0,STL,Interception,-21.0,"1,10",33.0,54874.0,ARI,24.0
7,2.0,9.0,1.0,1.0,STL,Interception,-21.0,"2,9",32.0,54874.0,ARI,24.0
8,3.0,1.0,1.0,1.0,STL,Interception,-21.0,"3,1",24.0,54874.0,ARI,24.0
10,1.0,10.0,0.0,1.0,STL,Interception,-21.0,"1,10",21.0,54874.0,ARI,24.0
11,2.0,10.0,0.0,1.0,STL,Interception,-21.0,"2,10",21.0,54874.0,ARI,24.0
12,3.0,10.0,0.0,1.0,STL,Interception,-21.0,"3,10",21.0,54874.0,ARI,24.0
13,4.0,10.0,0.0,1.0,STL,Interception,-21.0,"4,10",21.0,54874.0,ARI,24.0
0,1.0,10.0,0.0,1.0,ARI,Fumble,21.0,"1,10",29.0,54874.0,STL,25.0
1,1.0,10.0,1.0,1.0,PIT,Field Goal,-24.0,"1,10",74.0,54870.0,ATL,1.0
2,2.0,6.0,1.0,1.0,PIT,Field Goal,-24.0,"2,6",70.0,54870.0,ATL,1.0
3,3.0,1.0,1.0,1.0,PIT,Field Goal,-24.0,"3,1",65.0,54870.0,ATL,1.0
4,1.0,10.0,1.0,1.0,PIT,Field Goal,-24.0,"1,10",62.0,54870.0,ATL,1.0
5,2.0,1.0,1.0,1.0,PIT,Field Goal,-24.0,"2,1",53.0,54870.0,ATL,1.0
6,1.0,10.0,1.0,1.0,PIT,Field Goal,-24.0,"1,10",51.0,54870.0,ATL,1.0
7,2.0,1.0,1.0,1.0,PIT,Field Goal,-24.0,"2,1",42.0,54870.0,ATL,1.0
8,1.0,10.0,0.0,1.0,PIT,Field Goal,-24.0,"1,10",40.0,54870.0,ATL,1.0
9,2.0,5.0,0.0,1.0,PIT,Field Goal,-24.0,"2,5",35.0,54870.0,ATL,1.0
10,3.0,6.0,0.0,1.0,PIT,Field Goal,-24.0,"3,6",36.0,54870.0,ATL,1.0
11,4.0,4.0,0.0,1.0,PIT,Field Goal,-24.0,"4,4",34.0,54870.0,ATL,1.0
1,1.0,10.0,1.0,1.0,ATL,Punt,-25.0,"1,10",75.0,54870.0,PIT,2.0
2,1.0,10.0,0.0,1.0,ATL,Punt,-25.0,"1,10",70.0,54870.0,PIT,2.0
3,2.0,6.0,0.0,1.0,ATL,Punt,-25.0,"2,6",66.0,54870.0,PIT,2.0
4,3.0,4.0,0.0,1.0,ATL,Punt,-25.0,"3,4",64.0,54870.0,PIT,2.0
5,4.0,4.0,0.0,1.0,ATL,Punt,-25.0,"4,4",64.0,54870.0,PIT,2.0
0,1.0,10.0,0.0,1.0,PIT,Punt,-37.0,"1,10",87.0,54870.0,ATL,3.0
1,2.0,7.0,0.0,1.0,PIT,Punt,-37.0,"2,7",84.0,54870.0,ATL,3.0
2,3.0,4.0,0.0,1.0,PIT,Punt,-37.0,"3,4",81.0,54870.0,ATL,3.0
3,4.0,4.0,0.0,1.0,PIT,Punt,-37.0,"4,4",81.0,54870.0,ATL,3.0
0,1.0,10.0,0.0,1.0,ATL,Punt,-18.0,"1,10",68.0,54870.0,PIT,4.0
1,2.0,7.0,0.0,1.0,ATL,Punt,-18.0,"2,7",65.0,54870.0,PIT,4.0
2,3.0,7.0,0.0,1.0,ATL,Punt,-18.0,"3,7",65.0,54870.0,PIT,4.0
3,4.0,17.0,0.0,1.0,ATL,Punt,-18.0,"4,17",75.0,54870.0,PIT,4.0
0,1.0,10.0,1.0,1.0,PIT,Punt,-22.0,"1,10",72.0,54870.0,ATL,5.0
1,1.0,15.0,0.0,1.0,PIT,Punt,-22.0,"1,15",77.0,54870.0,ATL,5.0
2,2.0,11.0,0.0,1.0,PIT,Punt,-22.0,"2,11",73.0,54870.0,ATL,5.0
3,3.0,8.0,0.0,1.0,PIT,Punt,-22.0,"3,8",70.0,54870.0,ATL,5.0
4,4.0,8.0,0.0,1.0,PIT,Punt,-22.0,"4,8",70.0,54870.0,ATL,5.0
0,1.0,10.0,1.0,1.0,ATL,Punt,-12.0,"1,10",62.0,54870.0,PIT,6.0
1,2.0,10.0,1.0,1.0,ATL,Punt,-12.0,"2,10",62.0,54870.0,PIT,6.0
2,1.0,10.0,0.0,1.0,ATL,Punt,-12.0,"1,10",52.0,54870.0,PIT,6.0
3,2.0,6.0,0.0,1.0,ATL,Punt,-12.0,"2,6",48.0,54870.0,PIT,6.0
4,3.0,1.0,0.0,1.0,ATL,Punt,-12.0,"3,1",43.0,54870.0,PIT,6.0
6,4.0,3.0,0.0,1.0,ATL,Punt,-12.0,"4,3",45.0,54870.0,PIT,6.0
0,1.0,10.0,0.0,1.0,PIT,Punt,-40.0,"1,10",90.0,54870.0,ATL,7.0
1,2.0,10.0,0.0,1.0,PIT,Punt,-40.0,"2,10",90.0,54870.0,ATL,7.0
2,3.0,5.0,0.0,1.0,PIT,Punt,-40.0,"3,5",85.0,54870.0,ATL,7.0
3,4.0,1.0,0.0,1.0,PIT,Punt,-40.0,"4,1",81.0,54870.0,ATL,7.0
0,1.0,10.0,1.0,1.0,ATL,Punt,-22.0,"1,10",72.0,54870.0,PIT,8.0
1,2.0,7.0,1.0,1.0,ATL,Punt,-22.0,"2,7",69.0,54870.0,PIT,8.0
2,3.0,6.0,1.0,1.0,ATL,Punt,-22.0,"3,6",68.0,54870.0,PIT,8.0
3,1.0,10.0,1.0,1.0,ATL,Punt,-22.0,"1,10",52.0,54870.0,PIT,8.0
4,2.0,12.0,1.0,1.0,ATL,Punt,-22.0,"2,12",54.0,54870.0,PIT,8.0
5,1.0,10.0,0.0,1.0,ATL,Punt,-22.0,"1,10",41.0,54870.0,PIT,8.0
6,2.0,10.0,0.0,1.0,ATL,Punt,-22.0,"2,10",41.0,54870.0,PIT,8.0
7,3.0,9.0,0.0,1.0,ATL,Punt,-22.0,"3,9",40.0,54870.0,PIT,8.0
8,4.0,9.0,0.0,1.0,ATL,Punt,-22.0,"4,9",40.0,54870.0,PIT,8.0
0,1.0,10.0,1.0,1.0,PIT,Interception,-43.0,"1,10",93.0,54870.0,ATL,9.0
1,2.0,1.0,1.0,1.0,PIT,Interception,-43.0,"2,1",84.0,54870.0,ATL,9.0
2,3.0,1.0,1.0,1.0,PIT,Interception,-43.0,"3,1",84.0,54870.0,ATL,9.0
3,1.0,10.0,1.0,1.0,PIT,Interception,-43.0,"1,10",79.0,54870.0,ATL,9.0
4,1.0,10.0,1.0,1.0,PIT,Interception,-43.0,"1,10",62.0,54870.0,ATL,9.0
5,2.0,8.0,1.0,1.0,PIT,Interception,-43.0,"2,8",60.0,54870.0,ATL,9.0
6,1.0,10.0,0.0,1.0,PIT,Interception,-43.0,"1,10",39.0,54870.0,ATL,9.0
7,2.0,6.0,0.0,1.0,PIT,Interception,-43.0,"2,6",35.0,54870.0,ATL,9.0
0,1.0,10.0,1.0,1.0,ATL,Missed FG,-22.0,"1,10",72.0,54870.0,PIT,10.0
1,1.0,10.0,1.0,1.0,ATL,Missed FG,-22.0,"1,10",49.0,54870.0,PIT,10.0
2,2.0,1.0,1.0,1.0,ATL,Missed FG,-22.0,"2,1",40.0,54870.0,PIT,10.0
3,1.0,10.0,0.0,1.0,ATL,Missed FG,-22.0,"1,10",35.0,54870.0,PIT,10.0
5,2.0,5.0,0.0,1.0,ATL,Missed FG,-22.0,"2,5",30.0,54870.0,PIT,10.0
6,3.0,3.0,0.0,1.0,ATL,Missed FG,-22.0,"3,3",28.0,54870.0,PIT,10.0
7,4.0,3.0,0.0,1.0,ATL,Missed FG,-22.0,"4,3",28.0,54870.0,PIT,10.0
0,1.0,10.0,1.0,1.0,PIT,Missed FG,-14.0,"1,10",64.0,54870.0,ATL,11.0
1,1.0,10.0,1.0,1.0,PIT,Missed FG,-14.0,"1,10",51.0,54870.0,ATL,11.0
3,2.0,10.0,1.0,1.0,PIT,Missed FG,-14.0,"2,10",51.0,54870.0,ATL,11.0
4,3.0,10.0,1.0,1.0,PIT,Missed FG,-14.0,"3,10",51.0,54870.0,ATL,11.0
6,1.0,10.0,0.0,1.0,PIT,Missed FG,-14.0,"1,10",41.0,54870.0,ATL,11.0
7,2.0,6.0,0.0,1.0,PIT,Missed FG,-14.0,"2,6",37.0,54870.0,ATL,11.0
8,3.0,6.0,0.0,1.0,PIT,Missed FG,-14.0,"3,6",37.0,54870.0,ATL,11.0
10,4.0,6.0,0.0,1.0,PIT,Missed FG,-14.0,"4,6",37.0,54870.0,ATL,11.0
0,1.0,10.0,1.0,1.0,ATL,Field Goal,-5.0,"1,10",55.0,54870.0,PIT,12.0
2,1.0,10.0,0.0,1.0,ATL,Field Goal,-5.0,"1,10",38.0,54870.0,PIT,12.0
3,2.0,3.0,0.0,1.0,ATL,Field Goal,-5.0,"2,3",31.0,54870.0,PIT,12.0
5,3.0,3.0,0.0,1.0,ATL,Field Goal,-5.0,"3,3",31.0,54870.0,PIT,12.0
1,1.0,10.0,1.0,1.0,ATL,Field Goal,-27.0,"1,10",77.0,54870.0,PIT,13.0
2,2.0,5.0,1.0,1.0,ATL,Field Goal,-27.0,"2,5",72.0,54870.0,PIT,13.0
3,1.0,10.0,1.0,1.0,ATL,Field Goal,-27.0,"1,10",65.0,54870.0,PIT,13.0
4,2.0,1.0,1.0,1.0,ATL,Field Goal,-27.0,"2,1",56.0,54870.0,PIT,13.0
5,1.0,10.0,1.0,1.0,ATL,Field Goal,-27.0,"1,10",54.0,54870.0,PIT,13.0
6,2.0,10.0,1.0,1.0,ATL,Field Goal,-27.0,"2,10",54.0,54870.0,PIT,13.0
7,3.0,5.0,1.0,1.0,ATL,Field Goal,-27.0,"3,5",49.0,54870.0,PIT,13.0
8,3.0,10.0,1.0,1.0,ATL,Field Goal,-27.0,"3,10",54.0,54870.0,PIT,13.0
9,1.0,10.0,1.0,1.0,ATL,Field Goal,-27.0,"1,10",40.0,54870.0,PIT,13.0
10,2.0,11.0,1.0,1.0,ATL,Field Goal,-27.0,"2,11",41.0,54870.0,PIT,13.0
11,1.0,10.0,0.0,1.0,ATL,Field Goal,-27.0,"1,10",21.0,54870.0,PIT,13.0
12,2.0,10.0,0.0,1.0,ATL,Field Goal,-27.0,"2,10",21.0,54870.0,PIT,13.0
13,3.0,10.0,0.0,1.0,ATL,Field Goal,-27.0,"3,10",21.0,54870.0,PIT,13.0
14,4.0,10.0,0.0,1.0,ATL,Field Goal,-27.0,"4,10",21.0,54870.0,PIT,13.0
1,1.0,10.0,1.0,1.0,PIT,Field Goal,-30.0,"1,10",80.0,54870.0,ATL,14.0
2,2.0,8.0,1.0,1.0,PIT,Field Goal,-30.0,"2,8",78.0,54870.0,ATL,14.0
3,1.0,10.0,0.0,1.0,PIT,Field Goal,-30.0,"1,10",26.0,54870.0,ATL,14.0
4,2.0,8.0,0.0,1.0,PIT,Field Goal,-30.0,"2,8",24.0,54870.0,ATL,14.0
5,3.0,14.0,0.0,1.0,PIT,Field Goal,-30.0,"3,14",30.0,54870.0,ATL,14.0
6,3.0,19.0,0.0,1.0,PIT,Field Goal,-30.0,"3,19",35.0,54870.0,ATL,14.0
7,4.0,2.0,0.0,1.0,PIT,Field Goal,-30.0,"4,2",18.0,54870.0,ATL,14.0
1,1.0,10.0,1.0,1.0,ATL,Punt,-30.0,"1,10",80.0,54870.0,PIT,15.0
2,2.0,4.0,1.0,1.0,ATL,Punt,-30.0,"2,4",74.0,54870.0,PIT,15.0
3,3.0,1.0,1.0,1.0,ATL,Punt,-30.0,"3,1",71.0,54870.0,PIT,15.0
4,1.0,10.0,1.0,1.0,ATL,Punt,-30.0,"1,10",69.0,54870.0,PIT,15.0
5,2.0,3.0,1.0,1.0,ATL,Punt,-30.0,"2,3",62.0,54870.0,PIT,15.0
6,3.0,1.0,1.0,1.0,ATL,Punt,-30.0,"3,1",60.0,54870.0,PIT,15.0
7,1.0,10.0,0.0,1.0,ATL,Punt,-30.0,"1,10",51.0,54870.0,PIT,15.0
8,2.0,15.0,0.0,1.0,ATL,Punt,-30.0,"2,15",56.0,54870.0,PIT,15.0
9,3.0,11.0,0.0,1.0,ATL,Punt,-30.0,"3,11",52.0,54870.0,PIT,15.0
10,4.0,11.0,0.0,1.0,ATL,Punt,-30.0,"4,11",52.0,54870.0,PIT,15.0
0,1.0,10.0,0.0,1.0,PIT,Punt,-42.0,"1,10",92.0,54870.0,ATL,16.0
1,2.0,4.0,0.0,1.0,PIT,Punt,-42.0,"2,4",86.0,54870.0,ATL,16.0
2,3.0,3.0,0.0,1.0,PIT,Punt,-42.0,"3,3",85.0,54870.0,ATL,16.0
3,4.0,1.0,0.0,1.0,PIT,Punt,-42.0,"4,1",83.0,54870.0,ATL,16.0
0,1.0,10.0,0.0,1.0,ATL,Punt,-13.0,"1,10",63.0,54870.0,PIT,17.0
2,2.0,9.0,0.0,1.0,ATL,Punt,-13.0,"2,9",62.0,54870.0,PIT,17.0
3,3.0,2.0,0.0,1.0,ATL,Punt,-13.0,"3,2",55.0,54870.0,PIT,17.0
4,4.0,2.0,0.0,1.0,ATL,Punt,-13.0,"4,2",55.0,54870.0,PIT,17.0
0,1.0,10.0,1.0,1.0,PIT,Field Goal,-33.0,"1,10",83.0,54870.0,ATL,18.0
1,2.0,8.0,1.0,1.0,PIT,Field Goal,-33.0,"2,8",81.0,54870.0,ATL,18.0
2,3.0,8.0,1.0,1.0,PIT,Field Goal,-33.0,"3,8",81.0,54870.0,ATL,18.0
3,1.0,10.0,1.0,1.0,PIT,Field Goal,-33.0,"1,10",57.0,54870.0,ATL,18.0
4,1.0,10.0,1.0,1.0,PIT,Field Goal,-33.0,"1,10",32.0,54870.0,ATL,18.0
5,2.0,10.0,1.0,1.0,PIT,Field Goal,-33.0,"2,10",32.0,54870.0,ATL,18.0
6,1.0,10.0,0.0,1.0,PIT,Field Goal,-33.0,"1,10",19.0,54870.0,ATL,18.0
7,2.0,11.0,0.0,1.0,PIT,Field Goal,-33.0,"2,11",20.0,54870.0,ATL,18.0
8,3.0,11.0,0.0,1.0,PIT,Field Goal,-33.0,"3,11",20.0,54870.0,ATL,18.0
9,4.0,7.0,0.0,1.0,PIT,Field Goal,-33.0,"4,7",16.0,54870.0,ATL,18.0
1,1.0,10.0,1.0,1.0,ATL,Field Goal,-19.0,"1,10",69.0,54870.0,PIT,19.0
2,2.0,4.0,1.0,1.0,ATL,Field Goal,-19.0,"2,4",63.0,54870.0,PIT,19.0
3,3.0,1.0,1.0,1.0,ATL,Field Goal,-19.0,"3,1",60.0,54870.0,PIT,19.0
4,1.0,10.0,1.0,1.0,ATL,Field Goal,-19.0,"1,10",58.0,54870.0,PIT,19.0
5,2.0,10.0,1.0,1.0,ATL,Field Goal,-19.0,"2,10",58.0,54870.0,PIT,19.0
6,1.0,10.0,1.0,1.0,ATL,Field Goal,-19.0,"1,10",40.0,54870.0,PIT,19.0
7,2.0,4.0,1.0,1.0,ATL,Field Goal,-19.0,"2,4",34.0,54870.0,PIT,19.0
8,3.0,1.0,1.0,1.0,ATL,Field Goal,-19.0,"3,1",31.0,54870.0,PIT,19.0
9,1.0,10.0,1.0,1.0,ATL,Field Goal,-19.0,"1,10",29.0,54870.0,PIT,19.0
10,1.0,10.0,0.0,1.0,ATL,Field Goal,-19.0,"1,10",14.0,54870.0,PIT,19.0
11,2.0,13.0,0.0,1.0,ATL,Field Goal,-19.0,"2,13",17.0,54870.0,PIT,19.0
12,3.0,8.0,0.0,1.0,ATL,Field Goal,-19.0,"3,8",12.0,54870.0,PIT,19.0
13,4.0,1.0,0.0,1.0,ATL,Field Goal,-19.0,"4,1",5.0,54870.0,PIT,19.0
1,1.0,10.0,1.0,1.0,PIT,Punt,-30.0,"1,10",80.0,54870.0,ATL,20.0
2,2.0,3.0,1.0,1.0,PIT,Punt,-30.0,"2,3",73.0,54870.0,ATL,20.0
3,1.0,10.0,0.0,1.0,PIT,Punt,-30.0,"1,10",61.0,54870.0,ATL,20.0
5,2.0,5.0,0.0,1.0,PIT,Punt,-30.0,"2,5",56.0,54870.0,ATL,20.0
7,3.0,14.0,0.0,1.0,PIT,Punt,-30.0,"3,14",65.0,54870.0,ATL,20.0
9,4.0,24.0,0.0,1.0,PIT,Punt,-30.0,"4,24",75.0,54870.0,ATL,20.0
0,1.0,10.0,0.0,1.0,ATL,Interception,-29.0,"1,10",79.0,54870.0,PIT,21.0
0,1.0,10.0,0.0,1.0,PIT,Missed FG,20.0,"1,10",30.0,54870.0,ATL,22.0
2,2.0,7.0,0.0,1.0,PIT,Missed FG,20.0,"2,7",27.0,54870.0,ATL,22.0
4,3.0,1.0,0.0,1.0,PIT,Missed FG,20.0,"3,1",21.0,54870.0,ATL,22.0
6,4.0,1.0,0.0,1.0,PIT,Missed FG,20.0,"4,1",21.0,54870.0,ATL,22.0
0,1.0,10.0,0.0,1.0,ATL,End of Half,-20.0,"1,10",70.0,54870.0,PIT,23.0
1,1.0,10.0,1.0,1.0,ATL,Punt,-41.0,"1,10",91.0,54870.0,PIT,24.0
2,2.0,7.0,1.0,1.0,ATL,Punt,-41.0,"2,7",88.0,54870.0,PIT,24.0
3,1.0,10.0,0.0,1.0,ATL,Punt,-41.0,"1,10",79.0,54870.0,PIT,24.0
4,2.0,7.0,0.0,1.0,ATL,Punt,-41.0,"2,7",76.0,54870.0,PIT,24.0
5,3.0,7.0,0.0,1.0,ATL,Punt,-41.0,"3,7",76.0,54870.0,PIT,24.0
6,3.0,17.0,0.0,1.0,ATL,Punt,-41.0,"3,17",86.0,54870.0,PIT,24.0
7,4.0,17.0,0.0,1.0,ATL,Punt,-41.0,"4,17",86.0,54870.0,PIT,24.0
1,1.0,10.0,0.0,1.0,GB,Punt,-28.0,"1,10",78.0,54873.0,PHI,1.0
2,2.0,10.0,0.0,1.0,GB,Punt,-28.0,"2,10",78.0,54873.0,PHI,1.0
3,3.0,10.0,0.0,1.0,GB,Punt,-28.0,"3,10",78.0,54873.0,PHI,1.0
4,3.0,5.0,0.0,1.0,GB,Punt,-28.0,"3,5",73.0,54873.0,PHI,1.0
5,4.0,5.0,0.0,1.0,GB,Punt,-28.0,"4,5",73.0,54873.0,PHI,1.0
0,1.0,10.0,1.0,1.0,PHI,Punt,-18.0,"1,10",68.0,54873.0,GB,2.0
1,1.0,15.0,0.0,1.0,PHI,Punt,-18.0,"1,15",73.0,54873.0,GB,2.0
2,2.0,10.0,0.0,1.0,PHI,Punt,-18.0,"2,10",68.0,54873.0,GB,2.0
3,3.0,10.0,0.0,1.0,PHI,Punt,-18.0,"3,10",68.0,54873.0,GB,2.0
4,4.0,18.0,0.0,1.0,PHI,Punt,-18.0,"4,18",76.0,54873.0,GB,2.0
0,1.0,10.0,1.0,1.0,GB,Interception,-24.0,"1,10",74.0,54873.0,PHI,3.0
1,1.0,5.0,1.0,1.0,GB,Interception,-24.0,"1,5",69.0,54873.0,PHI,3.0
2,1.0,10.0,1.0,1.0,GB,Interception,-24.0,"1,10",62.0,54873.0,PHI,3.0
3,2.0,8.0,1.0,1.0,GB,Interception,-24.0,"2,8",60.0,54873.0,PHI,3.0
4,3.0,5.0,1.0,1.0,GB,Interception,-24.0,"3,5",57.0,54873.0,PHI,3.0
5,1.0,10.0,0.0,1.0,GB,Interception,-24.0,"1,10",50.0,54873.0,PHI,3.0
6,2.0,6.0,0.0,1.0,GB,Interception,-24.0,"2,6",46.0,54873.0,PHI,3.0
7,3.0,15.0,0.0,1.0,GB,Interception,-24.0,"3,15",55.0,54873.0,PHI,3.0
0,1.0,10.0,1.0,1.0,PHI,Field Goal,-3.0,"1,10",53.0,54873.0,GB,4.0
1,2.0,9.0,1.0,1.0,PHI,Field Goal,-3.0,"2,9",52.0,54873.0,GB,4.0
2,1.0,10.0,1.0,1.0,PHI,Field Goal,-3.0,"1,10",41.0,54873.0,GB,4.0
3,2.0,4.0,1.0,1.0,PHI,Field Goal,-3.0,"2,4",35.0,54873.0,GB,4.0
4,1.0,10.0,0.0,1.0,PHI,Field Goal,-3.0,"1,10",29.0,54873.0,GB,4.0
5,2.0,11.0,0.0,1.0,PHI,Field Goal,-3.0,"2,11",30.0,54873.0,GB,4.0
6,2.0,21.0,0.0,1.0,PHI,Field Goal,-3.0,"2,21",40.0,54873.0,GB,4.0
7,3.0,21.0,0.0,1.0,PHI,Field Goal,-3.0,"3,21",40.0,54873.0,GB,4.0
8,4.0,8.0,0.0,1.0,PHI,Field Goal,-3.0,"4,8",27.0,54873.0,GB,4.0
1,1.0,10.0,1.0,1.0,GB,Field Goal,-24.0,"1,10",74.0,54873.0,PHI,5.0
2,2.0,12.0,1.0,1.0,GB,Field Goal,-24.0,"2,12",76.0,54873.0,PHI,5.0
3,1.0,10.0,1.0,1.0,GB,Field Goal,-24.0,"1,10",66.0,54873.0,PHI,5.0
4,1.0,10.0,1.0,1.0,GB,Field Goal,-24.0,"1,10",51.0,54873.0,PHI,5.0
5,1.0,10.0,1.0,1.0,GB,Field Goal,-24.0,"1,10",37.0,54873.0,PHI,5.0
6,2.0,4.0,1.0,1.0,GB,Field Goal,-24.0,"2,4",31.0,54873.0,PHI,5.0
7,3.0,2.0,1.0,1.0,GB,Field Goal,-24.0,"3,2",29.0,54873.0,PHI,5.0
9,1.0,10.0,0.0,1.0,GB,Field Goal,-24.0,"1,10",24.0,54873.0,PHI,5.0
11,2.0,15.0,0.0,1.0,GB,Field Goal,-24.0,"2,15",29.0,54873.0,PHI,5.0
12,3.0,22.0,0.0,1.0,GB,Field Goal,-24.0,"3,22",36.0,54873.0,PHI,5.0
13,4.0,17.0,0.0,1.0,GB,Field Goal,-24.0,"4,17",31.0,54873.0,PHI,5.0
1,1.0,10.0,1.0,1.0,PHI,Punt,-22.0,"1,10",72.0,54873.0,GB,6.0
2,2.0,7.0,1.0,1.0,PHI,Punt,-22.0,"2,7",69.0,54873.0,GB,6.0
3,3.0,1.0,1.0,1.0,PHI,Punt,-22.0,"3,1",63.0,54873.0,GB,6.0
4,1.0,10.0,0.0,1.0,PHI,Punt,-22.0,"1,10",61.0,54873.0,GB,6.0
5,2.0,10.0,0.0,1.0,PHI,Punt,-22.0,"2,10",61.0,54873.0,GB,6.0
6,3.0,19.0,0.0,1.0,PHI,Punt,-22.0,"3,19",70.0,54873.0,GB,6.0
7,4.0,19.0,0.0,1.0,PHI,Punt,-22.0,"4,19",70.0,54873.0,GB,6.0
0,1.0,10.0,0.0,1.0,GB,Punt,-27.0,"1,10",77.0,54873.0,PHI,7.0
1,2.0,9.0,0.0,1.0,GB,Punt,-27.0,"2,9",76.0,54873.0,PHI,7.0
2,3.0,2.0,0.0,1.0,GB,Punt,-27.0,"3,2",69.0,54873.0,PHI,7.0
3,4.0,3.0,0.0,1.0,GB,Punt,-27.0,"4,3",70.0,54873.0,PHI,7.0
0,1.0,10.0,1.0,1.0,PHI,Punt,-28.0,"1,10",78.0,54873.0,GB,8.0
1,1.0,20.0,0.0,1.0,PHI,Punt,-28.0,"1,20",88.0,54873.0,GB,8.0
2,2.0,20.0,0.0,1.0,PHI,Punt,-28.0,"2,20",88.0,54873.0,GB,8.0
3,3.0,14.0,0.0,1.0,PHI,Punt,-28.0,"3,14",82.0,54873.0,GB,8.0
4,4.0,13.0,0.0,1.0,PHI,Punt,-28.0,"4,13",81.0,54873.0,GB,8.0
