,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
2,3.0,2.0,0.0,1.0,TB,Punt,-15.0,"3,2",57.0,56526.0,NO,6.0
3,4.0,2.0,0.0,1.0,TB,Punt,-15.0,"4,2",57.0,56526.0,NO,6.0
0,1.0,10.0,1.0,1.0,NO,Punt,-40.0,"1,10",90.0,56526.0,TB,7.0
1,2.0,1.0,1.0,1.0,NO,Punt,-40.0,"2,1",81.0,56526.0,TB,7.0
2,1.0,10.0,0.0,1.0,NO,Punt,-40.0,"1,10",76.0,56526.0,TB,7.0
3,2.0,8.0,0.0,1.0,NO,Punt,-40.0,"2,8",74.0,56526.0,TB,7.0
4,3.0,4.0,0.0,1.0,NO,Punt,-40.0,"3,4",70.0,56526.0,TB,7.0
5,4.0,15.0,0.0,1.0,NO,Punt,-40.0,"4,15",81.0,56526.0,TB,7.0
0,1.0,10.0,1.0,1.0,TB,Missed FG,-4.0,"1,10",54.0,56526.0,NO,8.0
1,2.0,3.0,1.0,1.0,TB,Missed FG,-4.0,"2,3",47.0,56526.0,NO,8.0
2,3.0,2.0,1.0,1.0,TB,Missed FG,-4.0,"3,2",46.0,56526.0,NO,8.0
3,1.0,10.0,1.0,1.0,TB,Missed FG,-4.0,"1,10",44.0,56526.0,NO,8.0
4,1.0,10.0,1.0,1.0,TB,Missed FG,-4.0,"1,10",39.0,56526.0,NO,8.0
5,1.0,20.0,0.0,1.0,TB,Missed FG,-4.0,"1,20",49.0,56526.0,NO,8.0
6,2.0,12.0,0.0,1.0,TB,Missed FG,-4.0,"2,12",41.0,56526.0,NO,8.0
7,3.0,5.0,0.0,1.0,TB,Missed FG,-4.0,"3,5",34.0,56526.0,NO,8.0
8,4.0,5.0,0.0,1.0,TB,Missed FG,-4.0,"4,5",34.0,56526.0,NO,8.0
0,1.0,10.0,1.0,1.0,NO,Touchdown,-8.0,"1,10",58.0,56526.0,TB,9.0
1,2.0,10.0,1.0,1.0,NO,Touchdown,-8.0,"2,10",58.0,56526.0,TB,9.0
2,3.0,9.0,1.0,1.0,NO,Touchdown,-8.0,"3,9",57.0,56526.0,TB,9.0
3,1.0,10.0,1.0,1.0,NO,Touchdown,-8.0,"1,10",36.0,56526.0,TB,9.0
4,2.0,9.0,1.0,1.0,NO,Touchdown,-8.0,"2,9",35.0,56526.0,TB,9.0
6,1.0,10.0,1.0,1.0,NO,Touchdown,-8.0,"1,10",11.0,56526.0,TB,9.0
7,2.0,10.0,1.0,1.0,NO,Touchdown,-8.0,"2,10",11.0,56526.0,TB,9.0
1,1.0,10.0,1.0,1.0,TB,Touchdown,-13.0,"1,10",63.0,56526.0,NO,10.0
2,2.0,10.0,1.0,1.0,TB,Touchdown,-13.0,"2,10",63.0,56526.0,NO,10.0
3,2.0,15.0,1.0,1.0,TB,Touchdown,-13.0,"2,15",68.0,56526.0,NO,10.0
4,3.0,16.0,1.0,1.0,TB,Touchdown,-13.0,"3,16",69.0,56526.0,NO,10.0
6,1.0,10.0,1.0,1.0,TB,Touchdown,-13.0,"1,10",52.0,56526.0,NO,10.0
7,2.0,6.0,1.0,1.0,TB,Touchdown,-13.0,"2,6",48.0,56526.0,NO,10.0
9,1.0,10.0,1.0,1.0,TB,Touchdown,-13.0,"1,10",33.0,56526.0,NO,10.0
10,1.0,15.0,1.0,1.0,TB,Touchdown,-13.0,"1,15",38.0,56526.0,NO,10.0
12,1.0,10.0,1.0,1.0,TB,Touchdown,-13.0,"1,10",15.0,56526.0,NO,10.0
1,1.0,10.0,0.0,1.0,NO,End of Half,-30.0,"1,10",80.0,56526.0,TB,11.0
1,1.0,10.0,1.0,1.0,TB,Touchdown,-30.0,"1,10",80.0,56526.0,NO,12.0
2,1.0,10.0,1.0,1.0,TB,Touchdown,-30.0,"1,10",66.0,56526.0,NO,12.0
3,2.0,7.0,1.0,1.0,TB,Touchdown,-30.0,"2,7",63.0,56526.0,NO,12.0
4,1.0,10.0,1.0,1.0,TB,Touchdown,-30.0,"1,10",41.0,56526.0,NO,12.0
5,1.0,1.0,1.0,1.0,TB,Touchdown,-30.0,"1,1",1.0,56526.0,NO,12.0
1,1.0,10.0,1.0,1.0,NO,Interception,-32.0,"1,10",82.0,56526.0,TB,13.0
2,2.0,10.0,1.0,1.0,NO,Interception,-32.0,"2,10",82.0,56526.0,TB,13.0
3,3.0,10.0,1.0,1.0,NO,Interception,-32.0,"3,10",82.0,56526.0,TB,13.0
4,1.0,10.0,0.0,1.0,NO,Interception,-32.0,"1,10",70.0,56526.0,TB,13.0
5,2.0,8.0,0.0,1.0,NO,Interception,-32.0,"2,8",68.0,56526.0,TB,13.0
0,1.0,10.0,1.0,1.0,TB,Field Goal,2.0,"1,10",48.0,56526.0,NO,14.0
1,2.0,8.0,1.0,1.0,TB,Field Goal,2.0,"2,8",46.0,56526.0,NO,14.0
2,3.0,7.0,1.0,1.0,TB,Field Goal,2.0,"3,7",45.0,56526.0,NO,14.0
3,1.0,10.0,1.0,1.0,TB,Field Goal,2.0,"1,10",37.0,56526.0,NO,14.0
4,2.0,4.0,1.0,1.0,TB,Field Goal,2.0,"2,4",31.0,56526.0,NO,14.0
5,1.0,10.0,1.0,1.0,TB,Field Goal,2.0,"1,10",19.0,56526.0,NO,14.0
6,1.0,18.0,0.0,1.0,TB,Field Goal,2.0,"1,18",27.0,56526.0,NO,14.0
7,2.0,14.0,0.0,1.0,TB,Field Goal,2.0,"2,14",23.0,56526.0,NO,14.0
8,3.0,13.0,0.0,1.0,TB,Field Goal,2.0,"3,13",22.0,56526.0,NO,14.0
9,4.0,8.0,0.0,1.0,TB,Field Goal,2.0,"4,8",17.0,56526.0,NO,14.0
1,1.0,10.0,1.0,1.0,NO,Fumble,-30.0,"1,10",80.0,56526.0,TB,15.0
2,1.0,10.0,0.0,1.0,NO,Fumble,-30.0,"1,10",68.0,56526.0,TB,15.0
3,2.0,6.0,0.0,1.0,NO,Fumble,-30.0,"2,6",64.0,56526.0,TB,15.0
4,3.0,2.0,0.0,1.0,NO,Fumble,-30.0,"3,2",60.0,56526.0,TB,15.0
0,1.0,10.0,1.0,1.0,TB,Field Goal,-10.0,"1,10",60.0,56526.0,NO,16.0
1,1.0,6.0,0.0,1.0,TB,Field Goal,-10.0,"1,6",6.0,56526.0,NO,16.0
2,2.0,3.0,0.0,1.0,TB,Field Goal,-10.0,"2,3",3.0,56526.0,NO,16.0
3,3.0,3.0,0.0,1.0,TB,Field Goal,-10.0,"3,3",3.0,56526.0,NO,16.0
4,4.0,3.0,0.0,1.0,TB,Field Goal,-10.0,"4,3",3.0,56526.0,NO,16.0
1,1.0,10.0,1.0,1.0,NO,Touchdown,-30.0,"1,10",80.0,56526.0,TB,17.0
2,2.0,10.0,1.0,1.0,NO,Touchdown,-30.0,"2,10",80.0,56526.0,TB,17.0
3,3.0,3.0,1.0,1.0,NO,Touchdown,-30.0,"3,3",73.0,56526.0,TB,17.0
4,1.0,10.0,1.0,1.0,NO,Touchdown,-30.0,"1,10",59.0,56526.0,TB,17.0
5,2.0,1.0,1.0,1.0,NO,Touchdown,-30.0,"2,1",50.0,56526.0,TB,17.0
7,1.0,10.0,1.0,1.0,NO,Touchdown,-30.0,"1,10",37.0,56526.0,TB,17.0
8,2.0,5.0,1.0,1.0,NO,Touchdown,-30.0,"2,5",32.0,56526.0,TB,17.0
9,3.0,5.0,1.0,1.0,NO,Touchdown,-30.0,"3,5",32.0,56526.0,TB,17.0
10,4.0,1.0,1.0,1.0,NO,Touchdown,-30.0,"4,1",28.0,56526.0,TB,17.0
11,1.0,10.0,1.0,1.0,NO,Touchdown,-30.0,"1,10",22.0,56526.0,TB,17.0
12,2.0,5.0,1.0,1.0,NO,Touchdown,-30.0,"2,5",17.0,56526.0,TB,17.0
13,1.0,10.0,1.0,1.0,NO,Touchdown,-30.0,"1,10",10.0,56526.0,TB,17.0
14,2.0,3.0,1.0,1.0,NO,Touchdown,-30.0,"2,3",3.0,56526.0,TB,17.0
16,3.0,1.0,1.0,1.0,NO,Touchdown,-30.0,"3,1",1.0,56526.0,TB,17.0
1,1.0,10.0,0.0,1.0,TB,Fumble,-30.0,"1,10",80.0,56526.0,NO,18.0
2,2.0,5.0,0.0,1.0,TB,Fumble,-30.0,"2,5",75.0,56526.0,NO,18.0
3,3.0,3.0,0.0,1.0,TB,Fumble,-30.0,"3,3",73.0,56526.0,NO,18.0
0,1.0,10.0,0.0,1.0,NO,Missed FG,25.0,"1,10",25.0,56526.0,TB,19.0
1,2.0,9.0,0.0,1.0,NO,Missed FG,25.0,"2,9",24.0,56526.0,TB,19.0
2,3.0,9.0,0.0,1.0,NO,Missed FG,25.0,"3,9",24.0,56526.0,TB,19.0
3,4.0,9.0,0.0,1.0,NO,Missed FG,25.0,"4,9",24.0,56526.0,TB,19.0
0,1.0,10.0,0.0,1.0,TB,Fumble,-18.0,"1,10",68.0,56526.0,NO,20.0
0,1.0,10.0,1.0,1.0,NO,Touchdown,20.0,"1,10",30.0,56526.0,TB,21.0
1,1.0,10.0,1.0,1.0,NO,Touchdown,20.0,"1,10",16.0,56526.0,TB,21.0
1,1.0,10.0,1.0,1.0,TB,Punt,-30.0,"1,10",80.0,56526.0,NO,22.0
2,2.0,9.0,1.0,1.0,TB,Punt,-30.0,"2,9",79.0,56526.0,NO,22.0
3,3.0,9.0,1.0,1.0,TB,Punt,-30.0,"3,9",79.0,56526.0,NO,22.0
4,1.0,10.0,1.0,1.0,TB,Punt,-30.0,"1,10",70.0,56526.0,NO,22.0
5,1.0,10.0,0.0,1.0,TB,Punt,-30.0,"1,10",64.0,56526.0,NO,22.0
6,2.0,10.0,0.0,1.0,TB,Punt,-30.0,"2,10",64.0,56526.0,NO,22.0
7,3.0,20.0,0.0,1.0,TB,Punt,-30.0,"3,20",74.0,56526.0,NO,22.0
8,3.0,14.0,0.0,1.0,TB,Punt,-30.0,"3,14",68.0,56526.0,NO,22.0
9,4.0,9.0,0.0,1.0,TB,Punt,-30.0,"4,9",63.0,56526.0,NO,22.0
0,1.0,10.0,1.0,1.0,NO,Fumble,-26.0,"1,10",76.0,56526.0,TB,23.0
1,1.0,10.0,0.0,1.0,NO,Fumble,-26.0,"1,10",61.0,56526.0,TB,23.0
0,1.0,10.0,1.0,1.0,TB,Field Goal,17.0,"1,10",33.0,56526.0,NO,24.0
1,1.0,10.0,0.0,1.0,TB,Field Goal,17.0,"1,10",15.0,56526.0,NO,24.0
3,2.0,12.0,0.0,1.0,TB,Field Goal,17.0,"2,12",17.0,56526.0,NO,24.0
5,3.0,11.0,0.0,1.0,TB,Field Goal,17.0,"3,11",16.0,56526.0,NO,24.0
7,4.0,7.0,0.0,1.0,TB,Field Goal,17.0,"4,7",12.0,56526.0,NO,24.0
1,1.0,10.0,1.0,1.0,PIT,Punt,-30.0,"1,10",80.0,56528.0,SF,1.0
2,2.0,10.0,1.0,1.0,PIT,Punt,-30.0,"2,10",80.0,56528.0,SF,1.0
3,2.0,5.0,1.0,1.0,PIT,Punt,-30.0,"2,5",75.0,56528.0,SF,1.0
4,3.0,5.0,1.0,1.0,PIT,Punt,-30.0,"3,5",75.0,56528.0,SF,1.0
5,3.0,10.0,1.0,1.0,PIT,Punt,-30.0,"3,10",80.0,56528.0,SF,1.0
6,1.0,10.0,1.0,1.0,PIT,Punt,-30.0,"1,10",52.0,56528.0,SF,1.0
7,2.0,10.0,1.0,1.0,PIT,Punt,-30.0,"2,10",52.0,56528.0,SF,1.0
8,1.0,10.0,0.0,1.0,PIT,Punt,-30.0,"1,10",33.0,56528.0,SF,1.0
9,2.0,9.0,0.0,1.0,PIT,Punt,-30.0,"2,9",32.0,56528.0,SF,1.0
10,3.0,26.0,0.0,1.0,PIT,Punt,-30.0,"3,26",49.0,56528.0,SF,1.0
11,4.0,26.0,0.0,1.0,PIT,Punt,-30.0,"4,26",49.0,56528.0,SF,1.0
0,1.0,10.0,1.0,1.0,SF,Punt,-35.0,"1,10",85.0,56528.0,PIT,2.0
1,1.0,5.0,1.0,1.0,SF,Punt,-35.0,"1,5",80.0,56528.0,PIT,2.0
2,1.0,10.0,1.0,1.0,SF,Punt,-35.0,"1,10",75.0,56528.0,PIT,2.0
3,2.0,13.0,1.0,1.0,SF,Punt,-35.0,"2,13",78.0,56528.0,PIT,2.0
4,3.0,11.0,1.0,1.0,SF,Punt,-35.0,"3,11",76.0,56528.0,PIT,2.0
5,1.0,10.0,0.0,1.0,SF,Punt,-35.0,"1,10",62.0,56528.0,PIT,2.0
6,2.0,3.0,0.0,1.0,SF,Punt,-35.0,"2,3",55.0,56528.0,PIT,2.0
7,3.0,7.0,0.0,1.0,SF,Punt,-35.0,"3,7",59.0,56528.0,PIT,2.0
8,4.0,7.0,0.0,1.0,SF,Punt,-35.0,"4,7",59.0,56528.0,PIT,2.0
0,1.0,10.0,1.0,1.0,PIT,Touchdown,-33.0,"1,10",83.0,56528.0,SF,3.0
1,2.0,8.0,1.0,1.0,PIT,Touchdown,-33.0,"2,8",81.0,56528.0,SF,3.0
2,3.0,5.0,1.0,1.0,PIT,Touchdown,-33.0,"3,5",78.0,56528.0,SF,3.0
3,1.0,10.0,1.0,1.0,PIT,Touchdown,-33.0,"1,10",37.0,56528.0,SF,3.0
4,2.0,4.0,1.0,1.0,PIT,Touchdown,-33.0,"2,4",31.0,56528.0,SF,3.0
5,1.0,10.0,1.0,1.0,PIT,Touchdown,-33.0,"1,10",14.0,56528.0,SF,3.0
6,2.0,10.0,1.0,1.0,PIT,Touchdown,-33.0,"2,10",14.0,56528.0,SF,3.0
7,1.0,9.0,1.0,1.0,PIT,Touchdown,-33.0,"1,9",9.0,56528.0,SF,3.0
8,2.0,2.0,1.0,1.0,PIT,Touchdown,-33.0,"2,2",2.0,56528.0,SF,3.0
1,1.0,10.0,1.0,1.0,SF,Field Goal,-37.0,"1,10",87.0,56528.0,PIT,4.0
2,2.0,6.0,1.0,1.0,SF,Field Goal,-37.0,"2,6",83.0,56528.0,PIT,4.0
3,3.0,3.0,1.0,1.0,SF,Field Goal,-37.0,"3,3",80.0,56528.0,PIT,4.0
4,1.0,10.0,1.0,1.0,SF,Field Goal,-37.0,"1,10",70.0,56528.0,PIT,4.0
5,1.0,10.0,1.0,1.0,SF,Field Goal,-37.0,"1,10",56.0,56528.0,PIT,4.0
6,2.0,1.0,1.0,1.0,SF,Field Goal,-37.0,"2,1",47.0,56528.0,PIT,4.0
7,1.0,10.0,1.0,1.0,SF,Field Goal,-37.0,"1,10",46.0,56528.0,PIT,4.0
8,2.0,8.0,1.0,1.0,SF,Field Goal,-37.0,"2,8",44.0,56528.0,PIT,4.0
10,1.0,10.0,1.0,1.0,SF,Field Goal,-37.0,"1,10",33.0,56528.0,PIT,4.0
11,2.0,2.0,1.0,1.0,SF,Field Goal,-37.0,"2,2",25.0,56528.0,PIT,4.0
12,1.0,10.0,1.0,1.0,SF,Field Goal,-37.0,"1,10",20.0,56528.0,PIT,4.0
13,1.0,5.0,1.0,1.0,SF,Field Goal,-37.0,"1,5",15.0,56528.0,PIT,4.0
14,2.0,5.0,1.0,1.0,SF,Field Goal,-37.0,"2,5",15.0,56528.0,PIT,4.0
15,3.0,3.0,1.0,1.0,SF,Field Goal,-37.0,"3,3",13.0,56528.0,PIT,4.0
16,1.0,10.0,1.0,1.0,SF,Field Goal,-37.0,"1,10",10.0,56528.0,PIT,4.0
17,1.0,20.0,0.0,1.0,SF,Field Goal,-37.0,"1,20",20.0,56528.0,PIT,4.0
18,2.0,23.0,0.0,1.0,SF,Field Goal,-37.0,"2,23",23.0,56528.0,PIT,4.0
20,3.0,27.0,0.0,1.0,SF,Field Goal,-37.0,"3,27",27.0,56528.0,PIT,4.0
21,3.0,22.0,0.0,1.0,SF,Field Goal,-37.0,"3,22",22.0,56528.0,PIT,4.0
22,4.0,29.0,0.0,1.0,SF,Field Goal,-37.0,"4,29",29.0,56528.0,PIT,4.0
1,1.0,10.0,1.0,1.0,PIT,Touchdown,-30.0,"1,10",80.0,56528.0,SF,5.0
2,2.0,7.0,1.0,1.0,PIT,Touchdown,-30.0,"2,7",77.0,56528.0,SF,5.0
3,3.0,7.0,1.0,1.0,PIT,Touchdown,-30.0,"3,7",77.0,56528.0,SF,5.0
4,1.0,10.0,1.0,1.0,PIT,Touchdown,-30.0,"1,10",65.0,56528.0,SF,5.0
5,2.0,8.0,1.0,1.0,PIT,Touchdown,-30.0,"2,8",63.0,56528.0,SF,5.0
6,3.0,6.0,1.0,1.0,PIT,Touchdown,-30.0,"3,6",61.0,56528.0,SF,5.0
7,1.0,2.0,1.0,1.0,PIT,Touchdown,-30.0,"1,2",2.0,56528.0,SF,5.0
1,1.0,10.0,0.0,1.0,SF,Punt,-32.0,"1,10",82.0,56528.0,PIT,6.0
2,2.0,6.0,0.0,1.0,SF,Punt,-32.0,"2,6",78.0,56528.0,PIT,6.0
3,3.0,7.0,0.0,1.0,SF,Punt,-32.0,"3,7",79.0,56528.0,PIT,6.0
4,4.0,24.0,0.0,1.0,SF,Punt,-32.0,"4,24",96.0,56528.0,PIT,6.0
0,1.0,10.0,1.0,1.0,PIT,Touchdown,15.0,"1,10",35.0,56528.0,SF,7.0
1,1.0,10.0,1.0,1.0,SF,Fumble,-30.0,"1,10",80.0,56528.0,PIT,8.0
2,2.0,3.0,1.0,1.0,SF,Fumble,-30.0,"2,3",73.0,56528.0,PIT,8.0
3,1.0,10.0,0.0,1.0,SF,Fumble,-30.0,"1,10",55.0,56528.0,PIT,8.0
0,1.0,10.0,1.0,1.0,PIT,Touchdown,8.0,"1,10",42.0,56528.0,SF,9.0
1,1.0,10.0,1.0,1.0,PIT,Touchdown,8.0,"1,10",31.0,56528.0,SF,9.0
2,2.0,9.0,1.0,1.0,PIT,Touchdown,8.0,"2,9",30.0,56528.0,SF,9.0
3,1.0,10.0,1.0,1.0,PIT,Touchdown,8.0,"1,10",18.0,56528.0,SF,9.0
4,1.0,5.0,1.0,1.0,PIT,Touchdown,8.0,"1,5",5.0,56528.0,SF,9.0
6,2.0,2.0,1.0,1.0,PIT,Touchdown,8.0,"2,2",2.0,56528.0,SF,9.0
1,1.0,10.0,1.0,1.0,SF,Punt,-30.0,"1,10",80.0,56528.0,PIT,10.0
2,2.0,7.0,1.0,1.0,SF,Punt,-30.0,"2,7",77.0,56528.0,PIT,10.0
3,3.0,1.0,1.0,1.0,SF,Punt,-30.0,"3,1",71.0,56528.0,PIT,10.0
4,1.0,10.0,0.0,1.0,SF,Punt,-30.0,"1,10",69.0,56528.0,PIT,10.0
5,2.0,5.0,0.0,1.0,SF,Punt,-30.0,"2,5",64.0,56528.0,PIT,10.0
6,3.0,5.0,0.0,1.0,SF,Punt,-30.0,"3,5",64.0,56528.0,PIT,10.0
7,4.0,5.0,0.0,1.0,SF,Punt,-30.0,"4,5",64.0,56528.0,PIT,10.0
0,1.0,10.0,0.0,1.0,PIT,End of Half,-28.0,"1,10",78.0,56528.0,SF,11.0
1,1.0,10.0,1.0,1.0,SF,Punt,-32.0,"1,10",82.0,56528.0,PIT,12.0
2,2.0,12.0,1.0,1.0,SF,Punt,-32.0,"2,12",84.0,56528.0,PIT,12.0
3,3.0,1.0,1.0,1.0,SF,Punt,-32.0,"3,1",73.0,56528.0,PIT,12.0
4,1.0,10.0,0.0,1.0,SF,Punt,-32.0,"1,10",71.0,56528.0,PIT,12.0
5,2.0,3.0,0.0,1.0,SF,Punt,-32.0,"2,3",64.0,56528.0,PIT,12.0
6,2.0,18.0,0.0,1.0,SF,Punt,-32.0,"2,18",79.0,56528.0,PIT,12.0
7,3.0,24.0,0.0,1.0,SF,Punt,-32.0,"3,24",85.0,56528.0,PIT,12.0
8,4.0,22.0,0.0,1.0,SF,Punt,-32.0,"4,22",83.0,56528.0,PIT,12.0
0,1.0,10.0,0.0,1.0,PIT,Punt,-7.0,"1,10",57.0,56528.0,SF,13.0
1,2.0,11.0,0.0,1.0,PIT,Punt,-7.0,"2,11",58.0,56528.0,SF,13.0
2,3.0,10.0,0.0,1.0,PIT,Punt,-7.0,"3,10",57.0,56528.0,SF,13.0
3,4.0,9.0,0.0,1.0,PIT,Punt,-7.0,"4,9",56.0,56528.0,SF,13.0
0,1.0,10.0,1.0,1.0,SF,Downs,-33.0,"1,10",83.0,56528.0,PIT,14.0
1,2.0,4.0,1.0,1.0,SF,Downs,-33.0,"2,4",77.0,56528.0,PIT,14.0
2,1.0,10.0,1.0,1.0,SF,Downs,-33.0,"1,10",72.0,56528.0,PIT,14.0
3,2.0,10.0,1.0,1.0,SF,Downs,-33.0,"2,10",72.0,56528.0,PIT,14.0
4,1.0,10.0,1.0,1.0,SF,Downs,-33.0,"1,10",51.0,56528.0,PIT,14.0
5,1.0,10.0,1.0,1.0,SF,Downs,-33.0,"1,10",38.0,56528.0,PIT,14.0
6,1.0,10.0,1.0,1.0,SF,Downs,-33.0,"1,10",28.0,56528.0,PIT,14.0
7,2.0,10.0,1.0,1.0,SF,Downs,-33.0,"2,10",28.0,56528.0,PIT,14.0
8,3.0,10.0,1.0,1.0,SF,Downs,-33.0,"3,10",28.0,56528.0,PIT,14.0
9,4.0,1.0,1.0,1.0,SF,Downs,-33.0,"4,1",19.0,56528.0,PIT,14.0
10,1.0,10.0,1.0,1.0,SF,Downs,-33.0,"1,10",12.0,56528.0,PIT,14.0
11,2.0,8.0,1.0,1.0,SF,Downs,-33.0,"2,8",10.0,56528.0,PIT,14.0
12,3.0,1.0,1.0,1.0,SF,Downs,-33.0,"3,1",3.0,56528.0,PIT,14.0
13,4.0,1.0,1.0,1.0,SF,Downs,-33.0,"4,1",3.0,56528.0,PIT,14.0
14,1.0,2.0,0.0,1.0,SF,Downs,-33.0,"1,2",2.0,56528.0,PIT,14.0
15,2.0,2.0,0.0,1.0,SF,Downs,-33.0,"2,2",2.0,56528.0,PIT,14.0
16,3.0,2.0,0.0,1.0,SF,Downs,-33.0,"3,2",2.0,56528.0,PIT,14.0
17,4.0,1.0,0.0,1.0,SF,Downs,-33.0,"4,1",1.0,56528.0,PIT,14.0
0,1.0,10.0,0.0,1.0,PIT,Punt,-48.0,"1,10",98.0,56528.0,SF,15.0
1,2.0,6.0,0.0,1.0,PIT,Punt,-48.0,"2,6",94.0,56528.0,SF,15.0
2,3.0,6.0,0.0,1.0,PIT,Punt,-48.0,"3,6",94.0,56528.0,SF,15.0
3,4.0,6.0,0.0,1.0,PIT,Punt,-48.0,"4,6",94.0,56528.0,SF,15.0
0,1.0,10.0,1.0,1.0,SF,Touchdown,-14.0,"1,10",64.0,56528.0,PIT,16.0
1,1.0,15.0,1.0,1.0,SF,Touchdown,-14.0,"1,15",69.0,56528.0,PIT,16.0
3,1.0,10.0,1.0,1.0,SF,Touchdown,-14.0,"1,10",26.0,56528.0,PIT,16.0
4,1.0,7.0,1.0,1.0,SF,Touchdown,-14.0,"1,7",7.0,56528.0,PIT,16.0
6,2.0,6.0,1.0,1.0,SF,Touchdown,-14.0,"2,6",6.0,56528.0,PIT,16.0
7,3.0,6.0,1.0,1.0,SF,Touchdown,-14.0,"3,6",6.0,56528.0,PIT,16.0
8,3.0,11.0,1.0,1.0,SF,Touchdown,-14.0,"3,11",11.0,56528.0,PIT,16.0
9,4.0,14.0,1.0,1.0,SF,Touchdown,-14.0,"4,14",14.0,56528.0,PIT,16.0
1,1.0,10.0,1.0,1.0,PIT,Touchdown,-30.0,"1,10",80.0,56528.0,SF,17.0
2,1.0,10.0,1.0,1.0,PIT,Touchdown,-30.0,"1,10",64.0,56528.0,SF,17.0
3,2.0,7.0,1.0,1.0,PIT,Touchdown,-30.0,"2,7",61.0,56528.0,SF,17.0
4,3.0,2.0,1.0,1.0,PIT,Touchdown,-30.0,"3,2",56.0,56528.0,SF,17.0
5,1.0,8.0,1.0,1.0,PIT,Touchdown,-30.0,"1,8",8.0,56528.0,SF,17.0
6,2.0,1.0,1.0,1.0,PIT,Touchdown,-30.0,"2,1",1.0,56528.0,SF,17.0
1,1.0,10.0,1.0,1.0,SF,Touchdown,-30.0,"1,10",80.0,56528.0,PIT,18.0
2,2.0,5.0,1.0,1.0,SF,Touchdown,-30.0,"2,5",75.0,56528.0,PIT,18.0
1,1.0,10.0,1.0,1.0,PIT,Touchdown,-30.0,"1,10",80.0,56528.0,SF,19.0
2,2.0,6.0,1.0,1.0,PIT,Touchdown,-30.0,"2,6",76.0,56528.0,SF,19.0
3,3.0,3.0,1.0,1.0,PIT,Touchdown,-30.0,"3,3",73.0,56528.0,SF,19.0
4,1.0,10.0,1.0,1.0,PIT,Touchdown,-30.0,"1,10",17.0,56528.0,SF,19.0
5,1.0,7.0,1.0,1.0,PIT,Touchdown,-30.0,"1,7",7.0,56528.0,SF,19.0
1,1.0,10.0,1.0,1.0,SF,Downs,-30.0,"1,10",80.0,56528.0,PIT,20.0
2,2.0,5.0,1.0,1.0,SF,Downs,-30.0,"2,5",75.0,56528.0,PIT,20.0
3,3.0,3.0,1.0,1.0,SF,Downs,-30.0,"3,3",73.0,56528.0,PIT,20.0
4,1.0,10.0,1.0,1.0,SF,Downs,-30.0,"1,10",65.0,56528.0,PIT,20.0
5,2.0,6.0,1.0,1.0,SF,Downs,-30.0,"2,6",61.0,56528.0,PIT,20.0
6,1.0,10.0,1.0,1.0,SF,Downs,-30.0,"1,10",53.0,56528.0,PIT,20.0
7,2.0,4.0,1.0,1.0,SF,Downs,-30.0,"2,4",47.0,56528.0,PIT,20.0
8,1.0,10.0,1.0,1.0,SF,Downs,-30.0,"1,10",37.0,56528.0,PIT,20.0
9,1.0,10.0,1.0,1.0,SF,Downs,-30.0,"1,10",23.0,56528.0,PIT,20.0
10,2.0,5.0,1.0,1.0,SF,Downs,-30.0,"2,5",18.0,56528.0,PIT,20.0
11,3.0,2.0,1.0,1.0,SF,Downs,-30.0,"3,2",15.0,56528.0,PIT,20.0
12,1.0,6.0,0.0,1.0,SF,Downs,-30.0,"1,6",6.0,56528.0,PIT,20.0
13,2.0,3.0,0.0,1.0,SF,Downs,-30.0,"2,3",3.0,56528.0,PIT,20.0
14,3.0,3.0,0.0,1.0,SF,Downs,-30.0,"3,3",3.0,56528.0,PIT,20.0
16,4.0,3.0,0.0,1.0,SF,Downs,-30.0,"4,3",3.0,56528.0,PIT,20.0
1,1.0,10.0,1.0,1.0,OAK,Touchdown,-30.0,"1,10",80.0,56531.0,BAL,1.0
2,2.0,4.0,1.0,1.0,OAK,Touchdown,-30.0,"2,4",74.0,56531.0,BAL,1.0
3,3.0,4.0,1.0,1.0,OAK,Touchdown,-30.0,"3,4",74.0,56531.0,BAL,1.0
4,1.0,10.0,1.0,1.0,OAK,Touchdown,-30.0,"1,10",70.0,56531.0,BAL,1.0
5,2.0,10.0,1.0,1.0,OAK,Touchdown,-30.0,"2,10",70.0,56531.0,BAL,1.0
6,3.0,8.0,1.0,1.0,OAK,Touchdown,-30.0,"3,8",68.0,56531.0,BAL,1.0
1,1.0,10.0,0.0,1.0,BAL,Fumble,-30.0,"1,10",80.0,56531.0,OAK,2.0
0,1.0,10.0,1.0,1.0,OAK,Field Goal,21.0,"1,10",29.0,56531.0,BAL,3.0
1,1.0,7.0,0.0,1.0,OAK,Field Goal,21.0,"1,7",7.0,56531.0,BAL,3.0
2,2.0,5.0,0.0,1.0,OAK,Field Goal,21.0,"2,5",5.0,56531.0,BAL,3.0
3,3.0,5.0,0.0,1.0,OAK,Field Goal,21.0,"3,5",5.0,56531.0,BAL,3.0
4,4.0,5.0,0.0,1.0,OAK,Field Goal,21.0,"4,5",5.0,56531.0,BAL,3.0
1,1.0,10.0,1.0,1.0,BAL,Field Goal,-20.0,"1,10",70.0,56531.0,OAK,4.0
