,Down,ToGo,Success,Attempt,Team,DriveResult,DriveStart,DownGo,FieldPosition,GameKey,Opponent,DriveNum
1,2.0,10.0,1.0,1.0,SD,Touchdown,28.0,"2,10",22.0,56327.0,OAK,2.0
1,1.0,10.0,0.0,1.0,OAK,Punt,-31.0,"1,10",81.0,56327.0,SD,3.0
2,2.0,8.0,0.0,1.0,OAK,Punt,-31.0,"2,8",79.0,56327.0,SD,3.0
3,3.0,8.0,0.0,1.0,OAK,Punt,-31.0,"3,8",79.0,56327.0,SD,3.0
4,3.0,13.0,0.0,1.0,OAK,Punt,-31.0,"3,13",84.0,56327.0,SD,3.0
5,4.0,1.0,0.0,1.0,OAK,Punt,-31.0,"4,1",72.0,56327.0,SD,3.0
0,1.0,10.0,0.0,1.0,SD,Punt,-23.0,"1,10",73.0,56327.0,OAK,4.0
1,2.0,10.0,0.0,1.0,SD,Punt,-23.0,"2,10",73.0,56327.0,OAK,4.0
2,3.0,10.0,0.0,1.0,SD,Punt,-23.0,"3,10",73.0,56327.0,OAK,4.0
3,4.0,10.0,0.0,1.0,SD,Punt,-23.0,"4,10",73.0,56327.0,OAK,4.0
0,1.0,10.0,1.0,1.0,OAK,Field Goal,-20.0,"1,10",70.0,56327.0,SD,5.0
1,2.0,8.0,1.0,1.0,OAK,Field Goal,-20.0,"2,8",68.0,56327.0,SD,5.0
2,3.0,8.0,1.0,1.0,OAK,Field Goal,-20.0,"3,8",68.0,56327.0,SD,5.0
3,1.0,10.0,1.0,1.0,OAK,Field Goal,-20.0,"1,10",59.0,56327.0,SD,5.0
4,1.0,10.0,0.0,1.0,OAK,Field Goal,-20.0,"1,10",26.0,56327.0,SD,5.0
5,2.0,8.0,0.0,1.0,OAK,Field Goal,-20.0,"2,8",24.0,56327.0,SD,5.0
6,3.0,7.0,0.0,1.0,OAK,Field Goal,-20.0,"3,7",23.0,56327.0,SD,5.0
7,4.0,7.0,0.0,1.0,OAK,Field Goal,-20.0,"4,7",23.0,56327.0,SD,5.0
1,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",80.0,56327.0,OAK,6.0
2,2.0,5.0,1.0,1.0,SD,Punt,-30.0,"2,5",75.0,56327.0,OAK,6.0
3,3.0,4.0,1.0,1.0,SD,Punt,-30.0,"3,4",74.0,56327.0,OAK,6.0
4,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",66.0,56327.0,OAK,6.0
5,2.0,6.0,1.0,1.0,SD,Punt,-30.0,"2,6",62.0,56327.0,OAK,6.0
6,3.0,1.0,1.0,1.0,SD,Punt,-30.0,"3,1",57.0,56327.0,OAK,6.0
7,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",50.0,56327.0,OAK,6.0
9,1.0,20.0,0.0,1.0,SD,Punt,-30.0,"1,20",60.0,56327.0,OAK,6.0
10,2.0,15.0,0.0,1.0,SD,Punt,-30.0,"2,15",55.0,56327.0,OAK,6.0
11,3.0,10.0,0.0,1.0,SD,Punt,-30.0,"3,10",50.0,56327.0,OAK,6.0
12,3.0,5.0,0.0,1.0,SD,Punt,-30.0,"3,5",45.0,56327.0,OAK,6.0
13,4.0,5.0,0.0,1.0,SD,Punt,-30.0,"4,5",45.0,56327.0,OAK,6.0
0,1.0,10.0,0.0,1.0,OAK,Punt,-44.0,"1,10",94.0,56327.0,SD,7.0
1,2.0,8.0,0.0,1.0,OAK,Punt,-44.0,"2,8",92.0,56327.0,SD,7.0
2,3.0,8.0,0.0,1.0,OAK,Punt,-44.0,"3,8",92.0,56327.0,SD,7.0
3,4.0,8.0,0.0,1.0,OAK,Punt,-44.0,"4,8",92.0,56327.0,SD,7.0
0,1.0,10.0,1.0,1.0,SD,Punt,-9.0,"1,10",59.0,56327.0,OAK,8.0
1,1.0,10.0,0.0,1.0,SD,Punt,-9.0,"1,10",44.0,56327.0,OAK,8.0
2,2.0,10.0,0.0,1.0,SD,Punt,-9.0,"2,10",44.0,56327.0,OAK,8.0
4,3.0,10.0,0.0,1.0,SD,Punt,-9.0,"3,10",44.0,56327.0,OAK,8.0
5,4.0,7.0,0.0,1.0,SD,Punt,-9.0,"4,7",41.0,56327.0,OAK,8.0
0,1.0,10.0,0.0,1.0,OAK,Punt,-46.0,"1,10",96.0,56327.0,SD,9.0
1,2.0,8.0,0.0,1.0,OAK,Punt,-46.0,"2,8",94.0,56327.0,SD,9.0
2,3.0,8.0,0.0,1.0,OAK,Punt,-46.0,"3,8",94.0,56327.0,SD,9.0
3,4.0,8.0,0.0,1.0,OAK,Punt,-46.0,"4,8",94.0,56327.0,SD,9.0
0,1.0,10.0,1.0,1.0,SD,Punt,-4.0,"1,10",54.0,56327.0,OAK,10.0
1,1.0,10.0,0.0,1.0,SD,Punt,-4.0,"1,10",43.0,56327.0,OAK,10.0
2,2.0,8.0,0.0,1.0,SD,Punt,-4.0,"2,8",41.0,56327.0,OAK,10.0
3,2.0,18.0,0.0,1.0,SD,Punt,-4.0,"2,18",51.0,56327.0,OAK,10.0
4,3.0,18.0,0.0,1.0,SD,Punt,-4.0,"3,18",51.0,56327.0,OAK,10.0
5,4.0,18.0,0.0,1.0,SD,Punt,-4.0,"4,18",51.0,56327.0,OAK,10.0
0,1.0,10.0,0.0,1.0,OAK,Punt,-37.0,"1,10",87.0,56327.0,SD,11.0
1,2.0,11.0,0.0,1.0,OAK,Punt,-37.0,"2,11",88.0,56327.0,SD,11.0
2,3.0,10.0,0.0,1.0,OAK,Punt,-37.0,"3,10",87.0,56327.0,SD,11.0
3,4.0,10.0,0.0,1.0,OAK,Punt,-37.0,"4,10",87.0,56327.0,SD,11.0
0,1.0,10.0,1.0,1.0,SD,Field Goal,-7.0,"1,10",57.0,56327.0,OAK,12.0
1,2.0,9.0,1.0,1.0,SD,Field Goal,-7.0,"2,9",56.0,56327.0,OAK,12.0
2,1.0,10.0,1.0,1.0,SD,Field Goal,-7.0,"1,10",44.0,56327.0,OAK,12.0
3,1.0,10.0,1.0,1.0,SD,Field Goal,-7.0,"1,10",31.0,56327.0,OAK,12.0
4,2.0,2.0,1.0,1.0,SD,Field Goal,-7.0,"2,2",23.0,56327.0,OAK,12.0
5,1.0,10.0,1.0,1.0,SD,Field Goal,-7.0,"1,10",20.0,56327.0,OAK,12.0
6,2.0,3.0,1.0,1.0,SD,Field Goal,-7.0,"2,3",13.0,56327.0,OAK,12.0
7,1.0,9.0,0.0,1.0,SD,Field Goal,-7.0,"1,9",9.0,56327.0,OAK,12.0
8,2.0,5.0,0.0,1.0,SD,Field Goal,-7.0,"2,5",5.0,56327.0,OAK,12.0
9,3.0,5.0,0.0,1.0,SD,Field Goal,-7.0,"3,5",5.0,56327.0,OAK,12.0
10,4.0,5.0,0.0,1.0,SD,Field Goal,-7.0,"4,5",5.0,56327.0,OAK,12.0
1,1.0,10.0,1.0,1.0,OAK,Punt,-30.0,"1,10",80.0,56327.0,SD,13.0
2,1.0,10.0,0.0,1.0,OAK,Punt,-30.0,"1,10",65.0,56327.0,SD,13.0
3,2.0,5.0,0.0,1.0,OAK,Punt,-30.0,"2,5",60.0,56327.0,SD,13.0
5,3.0,1.0,0.0,1.0,OAK,Punt,-30.0,"3,1",56.0,56327.0,SD,13.0
7,4.0,1.0,0.0,1.0,OAK,Punt,-30.0,"4,1",56.0,56327.0,SD,13.0
0,1.0,10.0,1.0,1.0,SD,Missed FG,-27.0,"1,10",77.0,56327.0,OAK,14.0
1,2.0,6.0,1.0,1.0,SD,Missed FG,-27.0,"2,6",73.0,56327.0,OAK,14.0
2,3.0,6.0,1.0,1.0,SD,Missed FG,-27.0,"3,6",73.0,56327.0,OAK,14.0
3,1.0,10.0,1.0,1.0,SD,Missed FG,-27.0,"1,10",59.0,56327.0,OAK,14.0
4,1.0,15.0,1.0,1.0,SD,Missed FG,-27.0,"1,15",64.0,56327.0,OAK,14.0
5,2.0,2.0,1.0,1.0,SD,Missed FG,-27.0,"2,2",51.0,56327.0,OAK,14.0
6,1.0,10.0,1.0,1.0,SD,Missed FG,-27.0,"1,10",42.0,56327.0,OAK,14.0
7,2.0,5.0,1.0,1.0,SD,Missed FG,-27.0,"2,5",37.0,56327.0,OAK,14.0
9,1.0,10.0,0.0,1.0,SD,Missed FG,-27.0,"1,10",30.0,56327.0,OAK,14.0
1,1.0,10.0,0.0,1.0,SD,Punt,-34.0,"1,10",84.0,56327.0,OAK,15.0
2,2.0,8.0,0.0,1.0,SD,Punt,-34.0,"2,8",82.0,56327.0,OAK,15.0
3,3.0,3.0,0.0,1.0,SD,Punt,-34.0,"3,3",77.0,56327.0,OAK,15.0
4,4.0,11.0,0.0,1.0,SD,Punt,-34.0,"4,11",85.0,56327.0,OAK,15.0
0,1.0,10.0,0.0,1.0,OAK,Punt,-21.0,"1,10",71.0,56327.0,SD,16.0
1,2.0,14.0,0.0,1.0,OAK,Punt,-21.0,"2,14",75.0,56327.0,SD,16.0
2,3.0,11.0,0.0,1.0,OAK,Punt,-21.0,"3,11",72.0,56327.0,SD,16.0
3,4.0,11.0,0.0,1.0,OAK,Punt,-21.0,"4,11",72.0,56327.0,SD,16.0
0,1.0,10.0,1.0,1.0,SD,Field Goal,-17.0,"1,10",67.0,56327.0,OAK,17.0
1,2.0,10.0,1.0,1.0,SD,Field Goal,-17.0,"2,10",67.0,56327.0,OAK,17.0
2,3.0,5.0,1.0,1.0,SD,Field Goal,-17.0,"3,5",62.0,56327.0,OAK,17.0
3,1.0,10.0,1.0,1.0,SD,Field Goal,-17.0,"1,10",57.0,56327.0,OAK,17.0
4,1.0,10.0,0.0,1.0,SD,Field Goal,-17.0,"1,10",37.0,56327.0,OAK,17.0
5,2.0,6.0,0.0,1.0,SD,Field Goal,-17.0,"2,6",33.0,56327.0,OAK,17.0
6,3.0,4.0,0.0,1.0,SD,Field Goal,-17.0,"3,4",31.0,56327.0,OAK,17.0
7,3.0,14.0,0.0,1.0,SD,Field Goal,-17.0,"3,14",41.0,56327.0,OAK,17.0
8,4.0,7.0,0.0,1.0,SD,Field Goal,-17.0,"4,7",34.0,56327.0,OAK,17.0
1,1.0,10.0,1.0,1.0,OAK,Punt,-42.0,"1,10",92.0,56327.0,SD,18.0
2,1.0,14.0,0.0,1.0,OAK,Punt,-42.0,"1,14",96.0,56327.0,SD,18.0
3,2.0,14.0,0.0,1.0,OAK,Punt,-42.0,"2,14",96.0,56327.0,SD,18.0
4,3.0,14.0,0.0,1.0,OAK,Punt,-42.0,"3,14",96.0,56327.0,SD,18.0
5,4.0,15.0,0.0,1.0,OAK,Punt,-42.0,"4,15",97.0,56327.0,SD,18.0
0,1.0,10.0,0.0,1.0,SD,Punt,-4.0,"1,10",54.0,56327.0,OAK,19.0
1,2.0,11.0,0.0,1.0,SD,Punt,-4.0,"2,11",55.0,56327.0,OAK,19.0
2,3.0,6.0,0.0,1.0,SD,Punt,-4.0,"3,6",50.0,56327.0,OAK,19.0
3,3.0,1.0,0.0,1.0,SD,Punt,-4.0,"3,1",45.0,56327.0,OAK,19.0
4,4.0,1.0,0.0,1.0,SD,Punt,-4.0,"4,1",45.0,56327.0,OAK,19.0
0,1.0,10.0,1.0,1.0,OAK,Punt,-48.0,"1,10",98.0,56327.0,SD,20.0
1,2.0,9.0,1.0,1.0,OAK,Punt,-48.0,"2,9",97.0,56327.0,SD,20.0
2,3.0,5.0,1.0,1.0,OAK,Punt,-48.0,"3,5",93.0,56327.0,SD,20.0
3,1.0,10.0,1.0,1.0,OAK,Punt,-48.0,"1,10",86.0,56327.0,SD,20.0
4,2.0,10.0,1.0,1.0,OAK,Punt,-48.0,"2,10",86.0,56327.0,SD,20.0
5,1.0,10.0,1.0,1.0,OAK,Punt,-48.0,"1,10",72.0,56327.0,SD,20.0
6,1.0,10.0,0.0,1.0,OAK,Punt,-48.0,"1,10",49.0,56327.0,SD,20.0
8,2.0,5.0,0.0,1.0,OAK,Punt,-48.0,"2,5",44.0,56327.0,SD,20.0
9,3.0,5.0,0.0,1.0,OAK,Punt,-48.0,"3,5",44.0,56327.0,SD,20.0
10,4.0,5.0,0.0,1.0,OAK,Punt,-48.0,"4,5",44.0,56327.0,SD,20.0
0,1.0,10.0,1.0,1.0,SD,Punt,-49.0,"1,10",99.0,56327.0,OAK,21.0
1,1.0,10.0,1.0,1.0,SD,Punt,-49.0,"1,10",99.0,56327.0,OAK,21.0
2,2.0,2.0,1.0,1.0,SD,Punt,-49.0,"2,2",91.0,56327.0,OAK,21.0
3,1.0,10.0,1.0,1.0,SD,Punt,-49.0,"1,10",88.0,56327.0,OAK,21.0
4,2.0,10.0,1.0,1.0,SD,Punt,-49.0,"2,10",88.0,56327.0,OAK,21.0
5,1.0,10.0,0.0,1.0,SD,Punt,-49.0,"1,10",78.0,56327.0,OAK,21.0
6,2.0,11.0,0.0,1.0,SD,Punt,-49.0,"2,11",79.0,56327.0,OAK,21.0
7,3.0,8.0,0.0,1.0,SD,Punt,-49.0,"3,8",76.0,56327.0,OAK,21.0
8,4.0,8.0,0.0,1.0,SD,Punt,-49.0,"4,8",76.0,56327.0,OAK,21.0
0,1.0,10.0,1.0,1.0,OAK,Punt,-24.0,"1,10",74.0,56327.0,SD,22.0
1,1.0,10.0,0.0,1.0,OAK,Punt,-24.0,"1,10",64.0,56327.0,SD,22.0
2,2.0,5.0,0.0,1.0,OAK,Punt,-24.0,"2,5",59.0,56327.0,SD,22.0
3,2.0,10.0,0.0,1.0,OAK,Punt,-24.0,"2,10",64.0,56327.0,SD,22.0
4,2.0,5.0,0.0,1.0,OAK,Punt,-24.0,"2,5",59.0,56327.0,SD,22.0
5,3.0,7.0,0.0,1.0,OAK,Punt,-24.0,"3,7",61.0,56327.0,SD,22.0
6,3.0,7.0,0.0,1.0,OAK,Punt,-24.0,"3,7",61.0,56327.0,SD,22.0
7,4.0,7.0,0.0,1.0,OAK,Punt,-24.0,"4,7",61.0,56327.0,SD,22.0
0,1.0,10.0,0.0,1.0,SD,Punt,-37.0,"1,10",87.0,56327.0,OAK,23.0
1,2.0,6.0,0.0,1.0,SD,Punt,-37.0,"2,6",83.0,56327.0,OAK,23.0
3,3.0,6.0,0.0,1.0,SD,Punt,-37.0,"3,6",83.0,56327.0,OAK,23.0
4,4.0,11.0,0.0,1.0,SD,Punt,-37.0,"4,11",88.0,56327.0,OAK,23.0
0,1.0,10.0,1.0,1.0,OAK,Field Goal,-5.0,"1,10",55.0,56327.0,SD,24.0
1,2.0,5.0,1.0,1.0,OAK,Field Goal,-5.0,"2,5",50.0,56327.0,SD,24.0
2,3.0,5.0,1.0,1.0,OAK,Field Goal,-5.0,"3,5",50.0,56327.0,SD,24.0
3,1.0,10.0,0.0,1.0,OAK,Field Goal,-5.0,"1,10",15.0,56327.0,SD,24.0
4,2.0,3.0,0.0,1.0,OAK,Field Goal,-5.0,"2,3",8.0,56327.0,SD,24.0
5,3.0,2.0,0.0,1.0,OAK,Field Goal,-5.0,"3,2",7.0,56327.0,SD,24.0
6,4.0,2.0,0.0,1.0,OAK,Field Goal,-5.0,"4,2",7.0,56327.0,SD,24.0
1,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",80.0,56327.0,OAK,25.0
2,1.0,10.0,1.0,1.0,SD,Punt,-30.0,"1,10",67.0,56327.0,OAK,25.0
3,2.0,2.0,1.0,1.0,SD,Punt,-30.0,"2,2",59.0,56327.0,OAK,25.0
5,3.0,3.0,1.0,1.0,SD,Punt,-30.0,"3,3",60.0,56327.0,OAK,25.0
7,1.0,10.0,0.0,1.0,SD,Punt,-30.0,"1,10",45.0,56327.0,OAK,25.0
9,2.0,10.0,0.0,1.0,SD,Punt,-30.0,"2,10",45.0,56327.0,OAK,25.0
11,3.0,5.0,0.0,1.0,SD,Punt,-30.0,"3,5",40.0,56327.0,OAK,25.0
12,4.0,5.0,0.0,1.0,SD,Punt,-30.0,"4,5",40.0,56327.0,OAK,25.0
13,4.0,10.0,0.0,1.0,SD,Punt,-30.0,"4,10",40.0,56327.0,OAK,25.0
1,1.0,10.0,1.0,1.0,ARI,Touchdown,-30.0,"1,10",80.0,56328.0,DET,1.0
2,2.0,11.0,1.0,1.0,ARI,Touchdown,-30.0,"2,11",81.0,56328.0,DET,1.0
3,3.0,11.0,1.0,1.0,ARI,Touchdown,-30.0,"3,11",81.0,56328.0,DET,1.0
4,1.0,10.0,1.0,1.0,ARI,Touchdown,-30.0,"1,10",69.0,56328.0,DET,1.0
5,2.0,5.0,1.0,1.0,ARI,Touchdown,-30.0,"2,5",64.0,56328.0,DET,1.0
6,1.0,10.0,1.0,1.0,ARI,Touchdown,-30.0,"1,10",59.0,56328.0,DET,1.0
7,1.0,10.0,1.0,1.0,ARI,Touchdown,-30.0,"1,10",42.0,56328.0,DET,1.0
2,1.0,10.0,0.0,1.0,DET,Punt,-31.0,"1,10",81.0,56328.0,ARI,2.0
3,2.0,12.0,0.0,1.0,DET,Punt,-31.0,"2,12",83.0,56328.0,ARI,2.0
4,3.0,1.0,0.0,1.0,DET,Punt,-31.0,"3,1",72.0,56328.0,ARI,2.0
5,4.0,1.0,0.0,1.0,DET,Punt,-31.0,"4,1",72.0,56328.0,ARI,2.0
0,1.0,10.0,1.0,1.0,ARI,Touchdown,-27.0,"1,10",77.0,56328.0,DET,3.0
1,2.0,8.0,1.0,1.0,ARI,Touchdown,-27.0,"2,8",75.0,56328.0,DET,3.0
2,3.0,8.0,1.0,1.0,ARI,Touchdown,-27.0,"3,8",75.0,56328.0,DET,3.0
3,1.0,10.0,1.0,1.0,ARI,Touchdown,-27.0,"1,10",26.0,56328.0,DET,3.0
4,1.0,5.0,1.0,1.0,ARI,Touchdown,-27.0,"1,5",21.0,56328.0,DET,3.0
5,1.0,10.0,1.0,1.0,ARI,Touchdown,-27.0,"1,10",12.0,56328.0,DET,3.0
6,2.0,10.0,1.0,1.0,ARI,Touchdown,-27.0,"2,10",12.0,56328.0,DET,3.0
7,3.0,10.0,1.0,1.0,ARI,Touchdown,-27.0,"3,10",12.0,56328.0,DET,3.0
1,1.0,10.0,1.0,1.0,DET,Field Goal,-30.0,"1,10",80.0,56328.0,ARI,4.0
2,2.0,3.0,1.0,1.0,DET,Field Goal,-30.0,"2,3",73.0,56328.0,ARI,4.0
3,1.0,10.0,0.0,1.0,DET,Field Goal,-30.0,"1,10",40.0,56328.0,ARI,4.0
4,2.0,8.0,0.0,1.0,DET,Field Goal,-30.0,"2,8",38.0,56328.0,ARI,4.0
5,3.0,5.0,0.0,1.0,DET,Field Goal,-30.0,"3,5",35.0,56328.0,ARI,4.0
6,4.0,2.0,0.0,1.0,DET,Field Goal,-30.0,"4,2",32.0,56328.0,ARI,4.0
1,1.0,10.0,1.0,1.0,ARI,Interception,-30.0,"1,10",80.0,56328.0,DET,5.0
2,1.0,10.0,1.0,1.0,ARI,Interception,-30.0,"1,10",58.0,56328.0,DET,5.0
3,2.0,6.0,1.0,1.0,ARI,Interception,-30.0,"2,6",54.0,56328.0,DET,5.0
4,1.0,10.0,1.0,1.0,ARI,Interception,-30.0,"1,10",49.0,56328.0,DET,5.0
5,2.0,10.0,1.0,1.0,ARI,Interception,-30.0,"2,10",49.0,56328.0,DET,5.0
7,3.0,5.0,1.0,1.0,ARI,Interception,-30.0,"3,5",44.0,56328.0,DET,5.0
8,1.0,10.0,0.0,1.0,ARI,Interception,-30.0,"1,10",14.0,56328.0,DET,5.0
0,1.0,10.0,1.0,1.0,DET,Punt,-28.0,"1,10",78.0,56328.0,ARI,6.0
1,2.0,10.0,1.0,1.0,DET,Punt,-28.0,"2,10",78.0,56328.0,ARI,6.0
2,3.0,12.0,1.0,1.0,DET,Punt,-28.0,"3,12",80.0,56328.0,ARI,6.0
3,1.0,10.0,1.0,1.0,DET,Punt,-28.0,"1,10",50.0,56328.0,ARI,6.0
4,2.0,9.0,1.0,1.0,DET,Punt,-28.0,"2,9",49.0,56328.0,ARI,6.0
5,3.0,1.0,1.0,1.0,DET,Punt,-28.0,"3,1",41.0,56328.0,ARI,6.0
6,1.0,10.0,1.0,1.0,DET,Punt,-28.0,"1,10",37.0,56328.0,ARI,6.0
7,1.0,25.0,0.0,1.0,DET,Punt,-28.0,"1,25",52.0,56328.0,ARI,6.0
8,2.0,20.0,0.0,1.0,DET,Punt,-28.0,"2,20",47.0,56328.0,ARI,6.0
9,3.0,13.0,0.0,1.0,DET,Punt,-28.0,"3,13",40.0,56328.0,ARI,6.0
10,4.0,13.0,0.0,1.0,DET,Punt,-28.0,"4,13",40.0,56328.0,ARI,6.0
0,1.0,10.0,1.0,1.0,ARI,Punt,-43.0,"1,10",93.0,56328.0,DET,7.0
1,2.0,3.0,1.0,1.0,ARI,Punt,-43.0,"2,3",86.0,56328.0,DET,7.0
2,3.0,2.0,1.0,1.0,ARI,Punt,-43.0,"3,2",85.0,56328.0,DET,7.0
3,1.0,10.0,1.0,1.0,ARI,Punt,-43.0,"1,10",81.0,56328.0,DET,7.0
4,2.0,1.0,1.0,1.0,ARI,Punt,-43.0,"2,1",72.0,56328.0,DET,7.0
5,1.0,10.0,0.0,1.0,ARI,Punt,-43.0,"1,10",70.0,56328.0,DET,7.0
7,2.0,10.0,0.0,1.0,ARI,Punt,-43.0,"2,10",70.0,56328.0,DET,7.0
8,3.0,14.0,0.0,1.0,ARI,Punt,-43.0,"3,14",74.0,56328.0,DET,7.0
9,4.0,14.0,0.0,1.0,ARI,Punt,-43.0,"4,14",74.0,56328.0,DET,7.0
0,1.0,10.0,1.0,1.0,DET,Punt,-29.0,"1,10",79.0,56328.0,ARI,8.0
1,1.0,10.0,0.0,1.0,DET,Punt,-29.0,"1,10",66.0,56328.0,ARI,8.0
2,2.0,10.0,0.0,1.0,DET,Punt,-29.0,"2,10",66.0,56328.0,ARI,8.0
3,3.0,5.0,0.0,1.0,DET,Punt,-29.0,"3,5",61.0,56328.0,ARI,8.0
4,3.0,15.0,0.0,1.0,DET,Punt,-29.0,"3,15",71.0,56328.0,ARI,8.0
5,4.0,15.0,0.0,1.0,DET,Punt,-29.0,"4,15",71.0,56328.0,ARI,8.0
0,1.0,10.0,0.0,1.0,ARI,Interception,-14.0,"1,10",64.0,56328.0,DET,9.0
2,2.0,6.0,0.0,1.0,ARI,Interception,-14.0,"2,6",60.0,56328.0,DET,9.0
0,1.0,10.0,0.0,1.0,DET,Field Goal,31.0,"1,10",19.0,56328.0,ARI,10.0
1,2.0,6.0,0.0,1.0,DET,Field Goal,31.0,"2,6",15.0,56328.0,ARI,10.0
2,3.0,5.0,0.0,1.0,DET,Field Goal,31.0,"3,5",14.0,56328.0,ARI,10.0
4,4.0,1.0,0.0,1.0,DET,Field Goal,31.0,"4,1",10.0,56328.0,ARI,10.0
1,1.0,10.0,0.0,1.0,ARI,End of Half,-34.0,"1,10",84.0,56328.0,DET,11.0
1,1.0,10.0,1.0,1.0,DET,Punt,-30.0,"1,10",80.0,56328.0,ARI,12.0
2,1.0,10.0,1.0,1.0,DET,Punt,-30.0,"1,10",65.0,56328.0,ARI,12.0
3,1.0,10.0,0.0,1.0,DET,Punt,-30.0,"1,10",44.0,56328.0,ARI,12.0
4,2.0,13.0,0.0,1.0,DET,Punt,-30.0,"2,13",47.0,56328.0,ARI,12.0
5,3.0,20.0,0.0,1.0,DET,Punt,-30.0,"3,20",54.0,56328.0,ARI,12.0
6,4.0,6.0,0.0,1.0,DET,Punt,-30.0,"4,6",40.0,56328.0,ARI,12.0
0,1.0,10.0,1.0,1.0,ARI,Punt,-30.0,"1,10",80.0,56328.0,DET,13.0
1,2.0,7.0,1.0,1.0,ARI,Punt,-30.0,"2,7",77.0,56328.0,DET,13.0
2,2.0,17.0,1.0,1.0,ARI,Punt,-30.0,"2,17",87.0,56328.0,DET,13.0
3,3.0,1.0,1.0,1.0,ARI,Punt,-30.0,"3,1",71.0,56328.0,DET,13.0
4,1.0,10.0,1.0,1.0,ARI,Punt,-30.0,"1,10",69.0,56328.0,DET,13.0
5,2.0,10.0,1.0,1.0,ARI,Punt,-30.0,"2,10",69.0,56328.0,DET,13.0
6,3.0,6.0,1.0,1.0,ARI,Punt,-30.0,"3,6",65.0,56328.0,DET,13.0
7,1.0,10.0,0.0,1.0,ARI,Punt,-30.0,"1,10",51.0,56328.0,DET,13.0
8,2.0,17.0,0.0,1.0,ARI,Punt,-30.0,"2,17",58.0,56328.0,DET,13.0
9,3.0,12.0,0.0,1.0,ARI,Punt,-30.0,"3,12",53.0,56328.0,DET,13.0
10,4.0,12.0,0.0,1.0,ARI,Punt,-30.0,"4,12",53.0,56328.0,DET,13.0
0,1.0,10.0,1.0,1.0,DET,Interception,-34.0,"1,10",84.0,56328.0,ARI,14.0
1,2.0,7.0,1.0,1.0,DET,Interception,-34.0,"2,7",81.0,56328.0,ARI,14.0
2,3.0,7.0,1.0,1.0,DET,Interception,-34.0,"3,7",81.0,56328.0,ARI,14.0
3,1.0,10.0,1.0,1.0,DET,Interception,-34.0,"1,10",68.0,56328.0,ARI,14.0
4,1.0,10.0,0.0,1.0,DET,Interception,-34.0,"1,10",53.0,56328.0,ARI,14.0
6,2.0,13.0,0.0,1.0,DET,Interception,-34.0,"2,13",56.0,56328.0,ARI,14.0
7,3.0,13.0,0.0,1.0,DET,Interception,-34.0,"3,13",56.0,56328.0,ARI,14.0
0,1.0,10.0,1.0,1.0,ARI,Punt,-28.0,"1,10",78.0,56328.0,DET,15.0
1,1.0,15.0,0.0,1.0,ARI,Punt,-28.0,"1,15",83.0,56328.0,DET,15.0
2,2.0,14.0,0.0,1.0,ARI,Punt,-28.0,"2,14",82.0,56328.0,DET,15.0
3,3.0,10.0,0.0,1.0,ARI,Punt,-28.0,"3,10",78.0,56328.0,DET,15.0
4,4.0,10.0,0.0,1.0,ARI,Punt,-28.0,"4,10",78.0,56328.0,DET,15.0
0,1.0,10.0,0.0,1.0,DET,Punt,-14.0,"1,10",64.0,56328.0,ARI,16.0
1,2.0,2.0,0.0,1.0,DET,Punt,-14.0,"2,2",56.0,56328.0,ARI,16.0
2,3.0,1.0,0.0,1.0,DET,Punt,-14.0,"3,1",55.0,56328.0,ARI,16.0
3,4.0,1.0,0.0,1.0,DET,Punt,-14.0,"4,1",55.0,56328.0,ARI,16.0
0,1.0,10.0,1.0,1.0,ARI,Punt,-41.0,"1,10",91.0,56328.0,DET,17.0
2,2.0,11.0,1.0,1.0,ARI,Punt,-41.0,"2,11",92.0,56328.0,DET,17.0
3,1.0,10.0,1.0,1.0,ARI,Punt,-41.0,"1,10",65.0,56328.0,DET,17.0
4,1.0,10.0,1.0,1.0,ARI,Punt,-41.0,"1,10",41.0,56328.0,DET,17.0
5,1.0,5.0,0.0,1.0,ARI,Punt,-41.0,"1,5",36.0,56328.0,DET,17.0
6,2.0,4.0,0.0,1.0,ARI,Punt,-41.0,"2,4",35.0,56328.0,DET,17.0
7,3.0,5.0,0.0,1.0,ARI,Punt,-41.0,"3,5",36.0,56328.0,DET,17.0
8,4.0,5.0,0.0,1.0,ARI,Punt,-41.0,"4,5",36.0,56328.0,DET,17.0
0,1.0,10.0,1.0,1.0,DET,Downs,-49.0,"1,10",99.0,56328.0,ARI,18.0
1,2.0,7.0,1.0,1.0,DET,Downs,-49.0,"2,7",96.0,56328.0,ARI,18.0
2,3.0,7.0,1.0,1.0,DET,Downs,-49.0,"3,7",96.0,56328.0,ARI,18.0
3,1.0,10.0,1.0,1.0,DET,Downs,-49.0,"1,10",75.0,56328.0,ARI,18.0
4,2.0,4.0,1.0,1.0,DET,Downs,-49.0,"2,4",69.0,56328.0,ARI,18.0
5,3.0,6.0,1.0,1.0,DET,Downs,-49.0,"3,6",71.0,56328.0,ARI,18.0
6,1.0,10.0,0.0,1.0,DET,Downs,-49.0,"1,10",55.0,56328.0,ARI,18.0
